EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,AFTERNOON,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,EVENING,1.08582799
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,NIGHT,1.128132976
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,EARLY,0.676879786
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,MORN,0.803794746
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,MID,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,AFTERNOON,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,WINTER,ALLDAYS,EVENING,1.08582799
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,NIGHT,1.128132976
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,EARLY,0.676879786
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,MORN,0.803794746
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,MID,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,AFTERNOON,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SPRING,ALLDAYS,EVENING,1.08582799
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,NIGHT,0.56503919
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,EARLY,0.339023514
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,MORN,0.402590423
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,MID,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,AFTERNOON,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SUMMER,ALLDAYS,EVENING,0.543850221
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,NIGHT,0.56503919
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,EARLY,0.339023514
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,MORN,0.402590423
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,MID,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,AFTERNOON,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,MONSOON,ALLDAYS,EVENING,0.543850221
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,NIGHT,0.56503919
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,EARLY,0.339023514
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,MORN,0.402590423
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,MID,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,AFTERNOON,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,AUTUMN,ALLDAYS,EVENING,0.543850221
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,NIGHT,0.56503919
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,EARLY,0.339023514
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,MORN,0.402590423
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,MID,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,AFTERNOON,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,WINTER,ALLDAYS,EVENING,0.543850221
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,NIGHT,0.56503919
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,EARLY,0.339023514
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,MORN,0.402590423
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,MID,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,AFTERNOON,0.423779393
OTHER_ALL,ELECTRICITY,ALL,INDIA,WR,UT,2020,SPRING,ALLDAYS,EVENING,0.543850221
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,NIGHT,0.805522034
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,EARLY,0.48331322
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,MORN,0.573934449
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,MID,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,AFTERNOON,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SUMMER,ALLDAYS,EVENING,0.775314957
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,NIGHT,0.805522034
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,EARLY,0.48331322
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,MORN,0.573934449
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,MID,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,AFTERNOON,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,MONSOON,ALLDAYS,EVENING,0.775314957
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,NIGHT,0.805522034
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,EARLY,0.48331322
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,MORN,0.573934449
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,MID,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,AFTERNOON,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,AUTUMN,ALLDAYS,EVENING,0.775314957
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,NIGHT,0.805522034
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,EARLY,0.48331322
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,MORN,0.573934449
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,MID,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,AFTERNOON,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,WINTER,ALLDAYS,EVENING,0.775314957
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,NIGHT,0.805522034
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,EARLY,0.48331322
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,MORN,0.573934449
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,MID,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,AFTERNOON,0.604141525
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,NE,2020,SPRING,ALLDAYS,EVENING,0.775314957
