ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
LIGHT_ELEC,URBAN,INDIA,SR,KA,2035,4.47449004
LIGHT_ELEC,URBAN,INDIA,SR,KA,2036,4.603724098
LIGHT_ELEC,URBAN,INDIA,SR,KA,2037,4.736690747
LIGHT_ELEC,URBAN,INDIA,SR,KA,2038,4.873497793
LIGHT_ELEC,URBAN,INDIA,SR,KA,2039,5.014256157
LIGHT_ELEC,URBAN,INDIA,SR,KA,2040,5.159079962
LIGHT_ELEC,URBAN,INDIA,SR,KA,2041,5.308086627
LIGHT_ELEC,URBAN,INDIA,SR,KL,2024,2.990817579
LIGHT_ELEC,URBAN,INDIA,SR,KL,2025,3.034733196
LIGHT_ELEC,URBAN,INDIA,SR,KL,2026,3.067389749
LIGHT_ELEC,URBAN,INDIA,SR,KL,2027,3.100397716
LIGHT_ELEC,URBAN,INDIA,SR,KL,2028,3.133760879
LIGHT_ELEC,URBAN,INDIA,SR,KL,2029,3.167483062
LIGHT_ELEC,URBAN,INDIA,SR,KL,2030,3.201568126
LIGHT_ELEC,URBAN,INDIA,SR,KL,2031,3.236019977
LIGHT_ELEC,URBAN,INDIA,SR,KL,2032,3.270842562
