ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NR,PB,RURAL,2025,0.216932618
INDIA,NR,PB,RURAL,2026,0.187032276
INDIA,NR,PB,RURAL,2027,0.15645583
INDIA,NR,PB,RURAL,2028,0.1252332
INDIA,NR,PB,RURAL,2029,0.093450115
INDIA,NR,PB,RURAL,2030,0.061377075
INDIA,NR,PB,RURAL,2031,0.03060574
INDIA,NR,PB,RURAL,2032,0
INDIA,NR,PB,RURAL,2033,0
INDIA,NR,PB,RURAL,2034,0
INDIA,NR,PB,RURAL,2035,0
INDIA,NR,PB,RURAL,2036,0
INDIA,NR,PB,RURAL,2037,0
INDIA,NR,PB,RURAL,2038,0
INDIA,NR,PB,RURAL,2039,0
INDIA,NR,PB,RURAL,2040,0
INDIA,NR,PB,RURAL,2041,0
INDIA,NR,PB,URBAN,2022,0.208993219
INDIA,NR,PB,URBAN,2023,0.205101577
INDIA,NR,PB,URBAN,2024,0.193259227
INDIA,NR,PB,URBAN,2025,0.17790709
INDIA,NR,PB,URBAN,2026,0.160204393
INDIA,NR,PB,URBAN,2027,0.139632824
INDIA,NR,PB,URBAN,2028,0.115599784
INDIA,NR,PB,URBAN,2029,0.087371731
INDIA,NR,PB,URBAN,2030,0.059111935
INDIA,NR,PB,URBAN,2031,0.035373135
INDIA,NR,PB,URBAN,2032,0.012264936
INDIA,NR,PB,URBAN,2033,0
INDIA,NR,PB,URBAN,2034,0
INDIA,NR,PB,URBAN,2035,0
INDIA,NR,PB,URBAN,2036,0
INDIA,NR,PB,URBAN,2037,0
INDIA,NR,PB,URBAN,2038,0
INDIA,NR,PB,URBAN,2039,0
INDIA,NR,PB,URBAN,2040,0
INDIA,NR,PB,URBAN,2041,0
INDIA,NR,RJ,RURAL,2022,0.461017338
INDIA,NR,RJ,RURAL,2023,0.388637176
INDIA,NR,RJ,RURAL,2024,0.391248201
INDIA,NR,RJ,RURAL,2025,0.379115569
INDIA,NR,RJ,RURAL,2026,0.346012296
INDIA,NR,RJ,RURAL,2027,0.3109882
INDIA,NR,RJ,RURAL,2028,0.273873585
INDIA,NR,RJ,RURAL,2029,0.234701597
INDIA,NR,RJ,RURAL,2030,0.201625284
INDIA,NR,RJ,RURAL,2031,0.167070027
INDIA,NR,RJ,RURAL,2032,0.13076504
INDIA,NR,RJ,RURAL,2033,0.092675735
INDIA,NR,RJ,RURAL,2034,0.057845663
INDIA,NR,RJ,RURAL,2035,0.021636129
INDIA,NR,RJ,RURAL,2036,0
INDIA,NR,RJ,RURAL,2037,0
INDIA,NR,RJ,RURAL,2038,0
INDIA,NR,RJ,RURAL,2039,0
INDIA,NR,RJ,RURAL,2040,0
INDIA,NR,RJ,RURAL,2041,0
INDIA,NR,RJ,URBAN,2022,0.198226692
INDIA,NR,RJ,URBAN,2023,0.175146694
INDIA,NR,RJ,URBAN,2024,0.158044787
INDIA,NR,RJ,URBAN,2025,0.124116801
INDIA,NR,RJ,URBAN,2026,0.089133042
INDIA,NR,RJ,URBAN,2027,0.057157312
INDIA,NR,RJ,URBAN,2028,0.023866399
INDIA,NR,RJ,URBAN,2029,0
INDIA,NR,RJ,URBAN,2030,0
INDIA,NR,RJ,URBAN,2031,0
INDIA,NR,RJ,URBAN,2032,0
INDIA,NR,RJ,URBAN,2033,0
INDIA,NR,RJ,URBAN,2034,0
INDIA,NR,RJ,URBAN,2035,0
INDIA,NR,RJ,URBAN,2036,0
INDIA,NR,RJ,URBAN,2037,0
INDIA,NR,RJ,URBAN,2038,0
INDIA,NR,RJ,URBAN,2039,0
INDIA,NR,RJ,URBAN,2040,0
INDIA,NR,RJ,URBAN,2041,0
INDIA,NR,UK,RURAL,2022,0.569632436
INDIA,NR,UK,RURAL,2023,0.57888509
INDIA,NR,UK,RURAL,2024,0.609619605
INDIA,NR,UK,RURAL,2025,0.635618231
INDIA,NR,UK,RURAL,2026,0.66226006
INDIA,NR,UK,RURAL,2027,0.689611008
INDIA,NR,UK,RURAL,2028,0.71202913
INDIA,NR,UK,RURAL,2029,0.734666094
INDIA,NR,UK,RURAL,2030,0.715106086
INDIA,NR,UK,RURAL,2031,0.694040655
INDIA,NR,UK,RURAL,2032,0.671062576
INDIA,NR,UK,RURAL,2033,0.64606245
INDIA,NR,UK,RURAL,2034,0.619138055
INDIA,NR,UK,RURAL,2035,0.590139853
