EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,MORN,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,MID,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,AFTERNOON,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,EVENING,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,NIGHT,1.536512218
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,EARLY,0.658505236
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,MORN,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,MID,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,AFTERNOON,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SPRING,ALLDAYS,EVENING,0.823131546
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,NIGHT,13.60848315
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,EARLY,6.123817419
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,MORN,7.654771774
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,MID,7.654771774
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,AFTERNOON,7.654771774
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SUMMER,ALLDAYS,EVENING,7.654771774
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,NIGHT,14.74252342
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,EARLY,6.464029498
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,MORN,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,MID,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,AFTERNOON,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,MONSOON,ALLDAYS,EVENING,8.108387879
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,NIGHT,14.74252342
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,EARLY,6.464029498
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,MORN,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,MID,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,AFTERNOON,8.080036873
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,AUTUMN,ALLDAYS,EVENING,8.108387879
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,NIGHT,15.87656368
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,EARLY,6.804241577
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,MORN,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,MID,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,AFTERNOON,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,WINTER,ALLDAYS,EVENING,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,NIGHT,15.87656368
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,EARLY,6.804241577
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,MORN,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,MID,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,AFTERNOON,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2020,SPRING,ALLDAYS,EVENING,8.505301971
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,NIGHT,16.79161817
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,EARLY,7.556228177
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,MORN,9.445285221
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,MID,9.445285221
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,AFTERNOON,9.445285221
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SUMMER,ALLDAYS,EVENING,9.445285221
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,NIGHT,18.19091969
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,EARLY,7.976018631
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,MORN,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,MID,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,AFTERNOON,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,MONSOON,ALLDAYS,EVENING,10.00500583
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,NIGHT,18.19091969
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,EARLY,7.976018631
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,MORN,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,MID,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,AFTERNOON,9.970023289
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,AUTUMN,ALLDAYS,EVENING,10.00500583
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,NIGHT,19.5902212
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,EARLY,8.395809086
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,MORN,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,MID,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,AFTERNOON,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,WINTER,ALLDAYS,EVENING,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,NIGHT,19.5902212
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,EARLY,8.395809086
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,MORN,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,MID,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,AFTERNOON,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2020,SPRING,ALLDAYS,EVENING,10.49476136
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,NIGHT,20.75878335
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,EARLY,9.341452509
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,MORN,11.67681564
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,MID,11.67681564
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,AFTERNOON,11.67681564
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SUMMER,ALLDAYS,EVENING,11.67681564
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,NIGHT,22.48868197
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,EARLY,9.860422093
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,MORN,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,MID,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,AFTERNOON,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,MONSOON,ALLDAYS,EVENING,12.36877508
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,NIGHT,22.48868197
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,EARLY,9.860422093
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,MORN,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,MID,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,AFTERNOON,12.32552762
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,AUTUMN,ALLDAYS,EVENING,12.36877508
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,NIGHT,24.21858058
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,EARLY,10.37939168
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,MORN,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,MID,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,AFTERNOON,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,WINTER,ALLDAYS,EVENING,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,NIGHT,24.21858058
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,EARLY,10.37939168
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,MORN,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,MID,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,AFTERNOON,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2020,SPRING,ALLDAYS,EVENING,12.9742396
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,NIGHT,5.163264417
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,EARLY,2.323468987
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,MORN,2.904336234
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,MID,2.904336234
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,AFTERNOON,2.904336234
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,SUMMER,ALLDAYS,EVENING,2.904336234
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,MONSOON,ALLDAYS,NIGHT,5.593536451
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,MONSOON,ALLDAYS,EARLY,2.452550598
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,MONSOON,ALLDAYS,MORN,3.065688247
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,MONSOON,ALLDAYS,MID,3.065688247
IND_ALL,ELECTRICITY,ALL,INDIA,NR,UK,2020,MONSOON,ALLDAYS,AFTERNOON,3.065688247
