EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,ER,94.85177537402463,5785.958297815502
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,WR,173.74161026654627,10598.238226259322
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NR,176.01890591198233,10737.153260630923
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,SR,151.07321852745497,9215.466330174753
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.214184180835241,562.0652350309497
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,116.32096565354023,7095.5789048659535
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,267.38403950898004,16310.426410047783
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,225.46853113005028,13753.580398933067
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,224.6412607525586,13703.116905906074
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.11374817613586,494.9386387442875
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,ER,53.31024572545666,4904.542606742013
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,WR,135.3289838484083,12450.266514053565
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NR,113.20043679436401,10414.440185081488
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,SR,117.33376047762735,10794.705963941717
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NER,4.508710764077826,414.80139029516
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,ER,60.38856926482786,5555.748372364163
