EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H04,1.868915528
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H05,2.080115977
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H06,1.895606871
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H07,1.979177859
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H08,2.476582089
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H09,3.083599644
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H10,3.279394936
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H11,3.268621451
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H12,3.294608255
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H13,3.049855438
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H14,2.937546316
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H15,3.309072478
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H16,3.354307066
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H17,3.655820103
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H18,3.941164069
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H19,3.391744196
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H20,2.964956158
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H21,2.487160785
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H22,2.099778326
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H23,2.125860412
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H00,2.11836911
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H01,2.053947392
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H02,1.983589748
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H03,1.950603704
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H04,1.873208574
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H05,1.946129533
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H06,1.656485491
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H07,1.863889626
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H08,2.559449387
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H09,3.287176619
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H10,3.580798214
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H11,3.614775774
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H12,3.669092538
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H13,3.494185719
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S10Jan,ALLDAYS,H14,3.29968052
