ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,LPG
URBAN,Q4,INDIA,SR,TS,2024,1658.714177
URBAN,Q4,INDIA,SR,TS,2025,1625.539893
URBAN,Q4,INDIA,SR,TS,2026,1593.029096
URBAN,Q4,INDIA,SR,TS,2027,1561.168514
URBAN,Q4,INDIA,SR,TS,2028,1529.945143
URBAN,Q4,INDIA,SR,TS,2029,1499.346241
URBAN,Q4,INDIA,SR,TS,2030,1469.359316
URBAN,Q4,INDIA,SR,TS,2031,1439.972129
RURAL,Q4,INDIA,NR,JK,2021,3225.862745
RURAL,Q4,INDIA,NR,JK,2022,3171.29244
RURAL,Q4,INDIA,NR,JK,2023,3117.645273
RURAL,Q4,INDIA,NR,JK,2024,3064.905629
RURAL,Q4,INDIA,NR,JK,2025,3013.058154
RURAL,Q4,INDIA,NR,JK,2026,2962.087758
RURAL,Q4,INDIA,NR,JK,2027,2911.979602
RURAL,Q4,INDIA,NR,JK,2028,2862.719101
RURAL,Q4,INDIA,NR,JK,2029,2814.291915
RURAL,Q4,INDIA,NR,JK,2030,2766.683947
RURAL,Q4,INDIA,NR,JK,2031,2719.88134
RURAL,Q4,INDIA,NR,HP,2021,2825.705381
RURAL,Q4,INDIA,NR,HP,2022,2794.782069
RURAL,Q4,INDIA,NR,HP,2023,2764.197169
RURAL,Q4,INDIA,NR,HP,2024,2733.946977
RURAL,Q4,INDIA,NR,HP,2025,2704.02783
RURAL,Q4,INDIA,NR,HP,2026,2674.436106
RURAL,Q4,INDIA,NR,HP,2027,2645.168221
RURAL,Q4,INDIA,NR,HP,2028,2616.220631
RURAL,Q4,INDIA,NR,HP,2029,2587.589831
RURAL,Q4,INDIA,NR,HP,2030,2559.272354
RURAL,Q4,INDIA,NR,HP,2031,2531.264771
RURAL,Q4,INDIA,NR,PB,2021,3417.650961
RURAL,Q4,INDIA,NR,PB,2022,3398.085782
RURAL,Q4,INDIA,NR,PB,2023,3378.632609
RURAL,Q4,INDIA,NR,PB,2024,3359.2908
RURAL,Q4,INDIA,NR,PB,2025,3340.059718
RURAL,Q4,INDIA,NR,PB,2026,3320.938729
RURAL,Q4,INDIA,NR,PB,2027,3301.927203
RURAL,Q4,INDIA,NR,PB,2028,3283.024513
RURAL,Q4,INDIA,NR,PB,2029,3264.230036
RURAL,Q4,INDIA,NR,PB,2030,3245.543153
RURAL,Q4,INDIA,NR,PB,2031,3226.963247
RURAL,Q4,INDIA,WR,UT,2021,1855.387938
RURAL,Q4,INDIA,WR,UT,2022,1818.280179
RURAL,Q4,INDIA,WR,UT,2023,1781.914576
RURAL,Q4,INDIA,WR,UT,2024,1746.276284
RURAL,Q4,INDIA,WR,UT,2025,1711.350759
RURAL,Q4,INDIA,WR,UT,2026,1677.123743
RURAL,Q4,INDIA,WR,UT,2027,1643.581269
RURAL,Q4,INDIA,WR,UT,2028,1610.709643
RURAL,Q4,INDIA,WR,UT,2029,1578.49545
RURAL,Q4,INDIA,WR,UT,2030,1546.925541
RURAL,Q4,INDIA,WR,UT,2031,1515.987031
RURAL,Q4,INDIA,NR,UK,2021,2593.168153
RURAL,Q4,INDIA,NR,UK,2022,2541.30479
RURAL,Q4,INDIA,NR,UK,2023,2490.478695
RURAL,Q4,INDIA,NR,UK,2024,2440.669121
RURAL,Q4,INDIA,NR,UK,2025,2391.855738
RURAL,Q4,INDIA,NR,UK,2026,2344.018623
RURAL,Q4,INDIA,NR,UK,2027,2297.138251
RURAL,Q4,INDIA,NR,UK,2028,2251.195486
RURAL,Q4,INDIA,NR,UK,2029,2206.171576
RURAL,Q4,INDIA,NR,UK,2030,2162.048145
RURAL,Q4,INDIA,NR,UK,2031,2118.807182
RURAL,Q4,INDIA,NR,HR,2021,3609.283937
RURAL,Q4,INDIA,NR,HR,2022,3597.139089
RURAL,Q4,INDIA,NR,HR,2023,3585.035107
RURAL,Q4,INDIA,NR,HR,2024,3572.971853
RURAL,Q4,INDIA,NR,HR,2025,3560.949192
RURAL,Q4,INDIA,NR,HR,2026,3548.966985
RURAL,Q4,INDIA,NR,HR,2027,3537.025097
RURAL,Q4,INDIA,NR,HR,2028,3525.123392
RURAL,Q4,INDIA,NR,HR,2029,3513.261735
RURAL,Q4,INDIA,NR,HR,2030,3501.439992
RURAL,Q4,INDIA,NR,HR,2031,3489.658027
RURAL,Q4,INDIA,NR,DL,2021,2908.921788
RURAL,Q4,INDIA,NR,DL,2022,2896.708916
RURAL,Q4,INDIA,NR,DL,2023,2884.547318
RURAL,Q4,INDIA,NR,DL,2024,2872.436779
RURAL,Q4,INDIA,NR,DL,2025,2860.377086
RURAL,Q4,INDIA,NR,DL,2026,2848.368025
RURAL,Q4,INDIA,NR,DL,2027,2836.409382
RURAL,Q4,INDIA,NR,DL,2028,2824.500947
RURAL,Q4,INDIA,NR,DL,2029,2812.642509
RURAL,Q4,INDIA,NR,DL,2030,2800.833857
RURAL,Q4,INDIA,NR,DL,2031,2789.074783
RURAL,Q4,INDIA,NR,RJ,2021,3675.513879
RURAL,Q4,INDIA,NR,RJ,2022,3660.326896
RURAL,Q4,INDIA,NR,RJ,2023,3645.202664
RURAL,Q4,INDIA,NR,RJ,2024,3630.140925
RURAL,Q4,INDIA,NR,RJ,2025,3615.141419
RURAL,Q4,INDIA,NR,RJ,2026,3600.203891
RURAL,Q4,INDIA,NR,RJ,2027,3585.328084
RURAL,Q4,INDIA,NR,RJ,2028,3570.513742
RURAL,Q4,INDIA,NR,RJ,2029,3555.760612
RURAL,Q4,INDIA,NR,RJ,2030,3541.068442
RURAL,Q4,INDIA,NR,RJ,2031,3526.436978
RURAL,Q4,INDIA,NR,UP,2021,4089.553564
RURAL,Q4,INDIA,NR,UP,2022,4089.553564
RURAL,Q4,INDIA,NR,UP,2023,4089.553564
RURAL,Q4,INDIA,NR,UP,2024,4089.553564
RURAL,Q4,INDIA,NR,UP,2025,4089.553564
RURAL,Q4,INDIA,NR,UP,2026,4089.553564
RURAL,Q4,INDIA,NR,UP,2027,4089.553564
RURAL,Q4,INDIA,NR,UP,2028,4089.553564
RURAL,Q4,INDIA,NR,UP,2029,4089.553564
RURAL,Q4,INDIA,NR,UP,2030,4089.553564
RURAL,Q4,INDIA,NR,UP,2031,4089.553564
RURAL,Q4,INDIA,ER,BR,2021,3691.737725
RURAL,Q4,INDIA,ER,BR,2022,3673.197013
RURAL,Q4,INDIA,ER,BR,2023,3654.749417
RURAL,Q4,INDIA,ER,BR,2024,3636.394469
RURAL,Q4,INDIA,ER,BR,2025,3618.131704
RURAL,Q4,INDIA,ER,BR,2026,3599.960658
RURAL,Q4,INDIA,ER,BR,2027,3581.880871
RURAL,Q4,INDIA,ER,BR,2028,3563.891884
RURAL,Q4,INDIA,ER,BR,2029,3545.993243
RURAL,Q4,INDIA,ER,BR,2030,3528.184492
RURAL,Q4,INDIA,ER,BR,2031,3510.46518
RURAL,Q4,INDIA,NER,NE,2021,3587.506873
RURAL,Q4,INDIA,NER,NE,2022,3580.168496
RURAL,Q4,INDIA,NER,NE,2023,3572.845129
RURAL,Q4,INDIA,NER,NE,2024,3565.536743
RURAL,Q4,INDIA,NER,NE,2025,3558.243306
RURAL,Q4,INDIA,NER,NE,2026,3550.964789
RURAL,Q4,INDIA,NER,NE,2027,3543.701159
RURAL,Q4,INDIA,NER,NE,2028,3536.452388
RURAL,Q4,INDIA,NER,NE,2029,3529.218445
RURAL,Q4,INDIA,NER,NE,2030,3521.999298
RURAL,Q4,INDIA,NER,NE,2031,3514.794919
RURAL,Q4,INDIA,NER,AS,2021,3007.55123
RURAL,Q4,INDIA,NER,AS,2022,2951.663795
RURAL,Q4,INDIA,NER,AS,2023,2896.814881
RURAL,Q4,INDIA,NER,AS,2024,2842.98519
RURAL,Q4,INDIA,NER,AS,2025,2790.155782
RURAL,Q4,INDIA,NER,AS,2026,2738.30807
RURAL,Q4,INDIA,NER,AS,2027,2687.423812
RURAL,Q4,INDIA,NER,AS,2028,2637.485103
RURAL,Q4,INDIA,NER,AS,2029,2588.474375
RURAL,Q4,INDIA,NER,AS,2030,2540.374382
RURAL,Q4,INDIA,NER,AS,2031,2493.1682
RURAL,Q4,INDIA,ER,WB,2021,3029.41135
RURAL,Q4,INDIA,ER,WB,2022,3005.438587
RURAL,Q4,INDIA,ER,WB,2023,2981.65553
RURAL,Q4,INDIA,ER,WB,2024,2958.060675
RURAL,Q4,INDIA,ER,WB,2025,2934.652535
RURAL,Q4,INDIA,ER,WB,2026,2911.429632
RURAL,Q4,INDIA,ER,WB,2027,2888.390499
RURAL,Q4,INDIA,ER,WB,2028,2865.533682
RURAL,Q4,INDIA,ER,WB,2029,2842.85774
RURAL,Q4,INDIA,ER,WB,2030,2820.36124
RURAL,Q4,INDIA,ER,WB,2031,2798.042762
RURAL,Q4,INDIA,ER,JH,2021,3499.92183
RURAL,Q4,INDIA,ER,JH,2022,3478.457526
RURAL,Q4,INDIA,ER,JH,2023,3457.124858
RURAL,Q4,INDIA,ER,JH,2024,3435.923019
RURAL,Q4,INDIA,ER,JH,2025,3414.851207
RURAL,Q4,INDIA,ER,JH,2026,3393.908623
RURAL,Q4,INDIA,ER,JH,2027,3373.094476
RURAL,Q4,INDIA,ER,JH,2028,3352.407978
RURAL,Q4,INDIA,ER,JH,2029,3331.848346
RURAL,Q4,INDIA,ER,JH,2030,3311.414803
RURAL,Q4,INDIA,ER,JH,2031,3291.106573
RURAL,Q4,INDIA,ER,OD,2021,2664.518759
RURAL,Q4,INDIA,ER,OD,2022,2611.228384
RURAL,Q4,INDIA,ER,OD,2023,2559.003816
RURAL,Q4,INDIA,ER,OD,2024,2507.82374
RURAL,Q4,INDIA,ER,OD,2025,2457.667265
RURAL,Q4,INDIA,ER,OD,2026,2408.51392
RURAL,Q4,INDIA,ER,OD,2027,2360.343641
RURAL,Q4,INDIA,ER,OD,2028,2313.136768
RURAL,Q4,INDIA,ER,OD,2029,2266.874033
RURAL,Q4,INDIA,ER,OD,2030,2221.536552
RURAL,Q4,INDIA,ER,OD,2031,2177.105821
RURAL,Q4,INDIA,WR,CG,2021,3710.965703
RURAL,Q4,INDIA,WR,CG,2022,3710.965703
RURAL,Q4,INDIA,WR,CG,2023,3710.965703
RURAL,Q4,INDIA,WR,CG,2024,3710.965703
RURAL,Q4,INDIA,WR,CG,2025,3710.965703
RURAL,Q4,INDIA,WR,CG,2026,3710.965703
RURAL,Q4,INDIA,WR,CG,2027,3710.965703
RURAL,Q4,INDIA,WR,CG,2028,3710.965703
RURAL,Q4,INDIA,WR,CG,2029,3710.965703
RURAL,Q4,INDIA,WR,CG,2030,3710.965703
RURAL,Q4,INDIA,WR,CG,2031,3710.965703
RURAL,Q4,INDIA,WR,MP,2021,3018.272616
RURAL,Q4,INDIA,WR,MP,2022,2970.862555
RURAL,Q4,INDIA,WR,MP,2023,2924.197196
RURAL,Q4,INDIA,WR,MP,2024,2878.264842
RURAL,Q4,INDIA,WR,MP,2025,2833.053979
RURAL,Q4,INDIA,WR,MP,2026,2788.553273
RURAL,Q4,INDIA,WR,MP,2027,2744.75157
RURAL,Q4,INDIA,WR,MP,2028,2701.637891
RURAL,Q4,INDIA,WR,MP,2029,2659.201427
RURAL,Q4,INDIA,WR,MP,2030,2617.431541
RURAL,Q4,INDIA,WR,MP,2031,2576.317764
RURAL,Q4,INDIA,WR,GJ,2021,3594.495201
RURAL,Q4,INDIA,WR,GJ,2022,3594.495201
RURAL,Q4,INDIA,WR,GJ,2023,3594.495201
RURAL,Q4,INDIA,WR,GJ,2024,3594.495201
RURAL,Q4,INDIA,WR,GJ,2025,3594.495201
RURAL,Q4,INDIA,WR,GJ,2026,3594.495201
RURAL,Q4,INDIA,WR,GJ,2027,3594.495201
RURAL,Q4,INDIA,WR,GJ,2028,3594.495201
RURAL,Q4,INDIA,WR,GJ,2029,3594.495201
RURAL,Q4,INDIA,WR,GJ,2030,3594.495201
RURAL,Q4,INDIA,WR,GJ,2031,3594.495201
RURAL,Q4,INDIA,WR,MH,2021,3224.122897
RURAL,Q4,INDIA,WR,MH,2022,3220.102263
RURAL,Q4,INDIA,WR,MH,2023,3216.086642
RURAL,Q4,INDIA,WR,MH,2024,3212.07603
RURAL,Q4,INDIA,WR,MH,2025,3208.070418
RURAL,Q4,INDIA,WR,MH,2026,3204.069802
RURAL,Q4,INDIA,WR,MH,2027,3200.074175
RURAL,Q4,INDIA,WR,MH,2028,3196.083531
RURAL,Q4,INDIA,WR,MH,2029,3192.097863
RURAL,Q4,INDIA,WR,MH,2030,3188.117165
RURAL,Q4,INDIA,WR,MH,2031,3184.141432
RURAL,Q4,INDIA,SR,AP,2021,2478.283372
RURAL,Q4,INDIA,SR,AP,2022,2448.265005
RURAL,Q4,INDIA,SR,AP,2023,2418.610238
RURAL,Q4,INDIA,SR,AP,2024,2389.314666
RURAL,Q4,INDIA,SR,AP,2025,2360.373939
RURAL,Q4,INDIA,SR,AP,2026,2331.783758
RURAL,Q4,INDIA,SR,AP,2027,2303.539878
RURAL,Q4,INDIA,SR,AP,2028,2275.638103
RURAL,Q4,INDIA,SR,AP,2029,2248.074291
RURAL,Q4,INDIA,SR,AP,2030,2220.844346
RURAL,Q4,INDIA,SR,AP,2031,2193.944227
RURAL,Q4,INDIA,SR,KA,2021,2882.041332
RURAL,Q4,INDIA,SR,KA,2022,2847.91641
RURAL,Q4,INDIA,SR,KA,2023,2814.195546
RURAL,Q4,INDIA,SR,KA,2024,2780.873955
RURAL,Q4,INDIA,SR,KA,2025,2747.946909
RURAL,Q4,INDIA,SR,KA,2026,2715.409738
RURAL,Q4,INDIA,SR,KA,2027,2683.257824
RURAL,Q4,INDIA,SR,KA,2028,2651.486606
RURAL,Q4,INDIA,SR,KA,2029,2620.091577
RURAL,Q4,INDIA,SR,KA,2030,2589.068281
RURAL,Q4,INDIA,SR,KA,2031,2558.412318
RURAL,Q4,INDIA,WR,GA,2021,2533.531217
RURAL,Q4,INDIA,WR,GA,2022,2505.884088
RURAL,Q4,INDIA,WR,GA,2023,2478.538659
RURAL,Q4,INDIA,WR,GA,2024,2451.491636
RURAL,Q4,INDIA,WR,GA,2025,2424.739763
RURAL,Q4,INDIA,WR,GA,2026,2398.27982
RURAL,Q4,INDIA,WR,GA,2027,2372.108621
RURAL,Q4,INDIA,WR,GA,2028,2346.223015
RURAL,Q4,INDIA,WR,GA,2029,2320.619885
RURAL,Q4,INDIA,WR,GA,2030,2295.296149
RURAL,Q4,INDIA,WR,GA,2031,2270.248757
RURAL,Q4,INDIA,SR,KL,2021,2683.275944
RURAL,Q4,INDIA,SR,KL,2022,2658.126896
RURAL,Q4,INDIA,SR,KL,2023,2633.213557
RURAL,Q4,INDIA,SR,KL,2024,2608.533719
RURAL,Q4,INDIA,SR,KL,2025,2584.085194
RURAL,Q4,INDIA,SR,KL,2026,2559.865812
RURAL,Q4,INDIA,SR,KL,2027,2535.873427
RURAL,Q4,INDIA,SR,KL,2028,2512.105912
RURAL,Q4,INDIA,SR,KL,2029,2488.561157
RURAL,Q4,INDIA,SR,KL,2030,2465.237076
RURAL,Q4,INDIA,SR,KL,2031,2442.131601
RURAL,Q4,INDIA,SR,TN,2021,2753.857697
RURAL,Q4,INDIA,SR,TN,2022,2751.591887
RURAL,Q4,INDIA,SR,TN,2023,2749.327942
RURAL,Q4,INDIA,SR,TN,2024,2747.06586
RURAL,Q4,INDIA,SR,TN,2025,2744.805638
RURAL,Q4,INDIA,SR,TN,2026,2742.547277
RURAL,Q4,INDIA,SR,TN,2027,2740.290773
RURAL,Q4,INDIA,SR,TN,2028,2738.036126
RURAL,Q4,INDIA,SR,TN,2029,2735.783335
RURAL,Q4,INDIA,SR,TN,2030,2733.532396
RURAL,Q4,INDIA,SR,TN,2031,2731.28331
RURAL,Q4,INDIA,SR,TS,2021,2478.283372
RURAL,Q4,INDIA,SR,TS,2022,2448.265005
RURAL,Q4,INDIA,SR,TS,2023,2418.610238
RURAL,Q4,INDIA,SR,TS,2024,2389.314666
RURAL,Q4,INDIA,SR,TS,2025,2360.373939
RURAL,Q4,INDIA,SR,TS,2026,2331.783758
RURAL,Q4,INDIA,SR,TS,2027,2303.539878
RURAL,Q4,INDIA,SR,TS,2028,2275.638103
RURAL,Q4,INDIA,SR,TS,2029,2248.074291
RURAL,Q4,INDIA,SR,TS,2030,2220.844346
RURAL,Q4,INDIA,SR,TS,2031,2193.944227
RURAL,Q5,INDIA,NR,JK,2021,2897.62728
RURAL,Q5,INDIA,NR,JK,2022,2844.117007
RURAL,Q5,INDIA,NR,JK,2023,2791.594904
RURAL,Q5,INDIA,NR,JK,2024,2740.042723
RURAL,Q5,INDIA,NR,JK,2025,2689.442553
RURAL,Q5,INDIA,NR,JK,2026,2639.776812
RURAL,Q5,INDIA,NR,JK,2027,2591.028244
RURAL,Q5,INDIA,NR,JK,2028,2543.179913
RURAL,Q5,INDIA,NR,JK,2029,2496.215194
RURAL,Q5,INDIA,NR,JK,2030,2450.117769
RURAL,Q5,INDIA,NR,JK,2031,2404.871621
RURAL,Q5,INDIA,NR,HP,2021,2227.850659
RURAL,Q5,INDIA,NR,HP,2022,2206.031088
RURAL,Q5,INDIA,NR,HP,2023,2184.425217
RURAL,Q5,INDIA,NR,HP,2024,2163.030955
RURAL,Q5,INDIA,NR,HP,2025,2141.846228
RURAL,Q5,INDIA,NR,HP,2026,2120.868985
RURAL,Q5,INDIA,NR,HP,2027,2100.097192
RURAL,Q5,INDIA,NR,HP,2028,2079.528839
RURAL,Q5,INDIA,NR,HP,2029,2059.161932
RURAL,Q5,INDIA,NR,HP,2030,2038.994498
RURAL,Q5,INDIA,NR,HP,2031,2019.024584
RURAL,Q5,INDIA,NR,PB,2021,2638.098033
RURAL,Q5,INDIA,NR,PB,2022,2585.336072
RURAL,Q5,INDIA,NR,PB,2023,2533.629351
RURAL,Q5,INDIA,NR,PB,2024,2482.956763
RURAL,Q5,INDIA,NR,PB,2025,2433.297628
RURAL,Q5,INDIA,NR,PB,2026,2384.631676
RURAL,Q5,INDIA,NR,PB,2027,2336.939042
RURAL,Q5,INDIA,NR,PB,2028,2290.200261
RURAL,Q5,INDIA,NR,PB,2029,2244.396256
RURAL,Q5,INDIA,NR,PB,2030,2199.508331
RURAL,Q5,INDIA,NR,PB,2031,2155.518164
RURAL,Q5,INDIA,WR,UT,2021,1539.146812
RURAL,Q5,INDIA,WR,UT,2022,1508.363876
RURAL,Q5,INDIA,WR,UT,2023,1478.196598
RURAL,Q5,INDIA,WR,UT,2024,1448.632666
RURAL,Q5,INDIA,WR,UT,2025,1419.660013
RURAL,Q5,INDIA,WR,UT,2026,1391.266813
RURAL,Q5,INDIA,WR,UT,2027,1363.441476
RURAL,Q5,INDIA,WR,UT,2028,1336.172647
RURAL,Q5,INDIA,WR,UT,2029,1309.449194
RURAL,Q5,INDIA,WR,UT,2030,1283.26021
RURAL,Q5,INDIA,WR,UT,2031,1257.595006
RURAL,Q5,INDIA,NR,UK,2021,2354.953312
RURAL,Q5,INDIA,NR,UK,2022,2313.771068
RURAL,Q5,INDIA,NR,UK,2023,2273.308998
RURAL,Q5,INDIA,NR,UK,2024,2233.554508
RURAL,Q5,INDIA,NR,UK,2025,2194.495225
RURAL,Q5,INDIA,NR,UK,2026,2156.118992
RURAL,Q5,INDIA,NR,UK,2027,2118.413862
RURAL,Q5,INDIA,NR,UK,2028,2081.368101
RURAL,Q5,INDIA,NR,UK,2029,2044.970178
RURAL,Q5,INDIA,NR,UK,2030,2009.208763
RURAL,Q5,INDIA,NR,UK,2031,1974.072726
RURAL,Q5,INDIA,NR,HR,2021,2238.563194
RURAL,Q5,INDIA,NR,HR,2022,2193.79193
RURAL,Q5,INDIA,NR,HR,2023,2149.916091
RURAL,Q5,INDIA,NR,HR,2024,2106.917769
RURAL,Q5,INDIA,NR,HR,2025,2064.779414
RURAL,Q5,INDIA,NR,HR,2026,2023.483826
RURAL,Q5,INDIA,NR,HR,2027,1983.014149
RURAL,Q5,INDIA,NR,HR,2028,1943.353866
RURAL,Q5,INDIA,NR,HR,2029,1904.486789
RURAL,Q5,INDIA,NR,HR,2030,1866.397053
RURAL,Q5,INDIA,NR,HR,2031,1829.069112
RURAL,Q5,INDIA,NR,DL,2021,2981.97763
RURAL,Q5,INDIA,NR,DL,2022,2965.633038
RURAL,Q5,INDIA,NR,DL,2023,2949.378034
RURAL,Q5,INDIA,NR,DL,2024,2933.212125
RURAL,Q5,INDIA,NR,DL,2025,2917.134823
RURAL,Q5,INDIA,NR,DL,2026,2901.145643
RURAL,Q5,INDIA,NR,DL,2027,2885.244102
RURAL,Q5,INDIA,NR,DL,2028,2869.429719
RURAL,Q5,INDIA,NR,DL,2029,2853.702016
RURAL,Q5,INDIA,NR,DL,2030,2838.06052
RURAL,Q5,INDIA,NR,DL,2031,2822.504756
RURAL,Q5,INDIA,NR,RJ,2021,3044.62356
RURAL,Q5,INDIA,NR,RJ,2022,3023.110016
RURAL,Q5,INDIA,NR,RJ,2023,3001.748489
RURAL,Q5,INDIA,NR,RJ,2024,2980.537903
RURAL,Q5,INDIA,NR,RJ,2025,2959.477194
RURAL,Q5,INDIA,NR,RJ,2026,2938.565301
RURAL,Q5,INDIA,NR,RJ,2027,2917.801173
RURAL,Q5,INDIA,NR,RJ,2028,2897.183766
RURAL,Q5,INDIA,NR,RJ,2029,2876.712043
RURAL,Q5,INDIA,NR,RJ,2030,2856.384975
RURAL,Q5,INDIA,NR,RJ,2031,2836.201539
RURAL,Q5,INDIA,NR,UP,2021,3227.153763
RURAL,Q5,INDIA,NR,UP,2022,3205.61394
RURAL,Q5,INDIA,NR,UP,2023,3184.217886
RURAL,Q5,INDIA,NR,UP,2024,3162.96464
RURAL,Q5,INDIA,NR,UP,2025,3141.853251
RURAL,Q5,INDIA,NR,UP,2026,3120.882771
RURAL,Q5,INDIA,NR,UP,2027,3100.05226
RURAL,Q5,INDIA,NR,UP,2028,3079.360783
RURAL,Q5,INDIA,NR,UP,2029,3058.807413
RURAL,Q5,INDIA,NR,UP,2030,3038.391227
RURAL,Q5,INDIA,NR,UP,2031,3018.11131
RURAL,Q5,INDIA,ER,BR,2021,3198.824858
RURAL,Q5,INDIA,ER,BR,2022,3188.611564
RURAL,Q5,INDIA,ER,BR,2023,3178.43088
RURAL,Q5,INDIA,ER,BR,2024,3168.2827
RURAL,Q5,INDIA,ER,BR,2025,3158.166922
RURAL,Q5,INDIA,ER,BR,2026,3148.083441
RURAL,Q5,INDIA,ER,BR,2027,3138.032156
RURAL,Q5,INDIA,ER,BR,2028,3128.012963
RURAL,Q5,INDIA,ER,BR,2029,3118.025759
RURAL,Q5,INDIA,ER,BR,2030,3108.070442
RURAL,Q5,INDIA,ER,BR,2031,3098.146911
RURAL,Q5,INDIA,NER,NE,2021,2857.263142
RURAL,Q5,INDIA,NER,NE,2022,2839.956391
RURAL,Q5,INDIA,NER,NE,2023,2822.754468
RURAL,Q5,INDIA,NER,NE,2024,2805.65674
RURAL,Q5,INDIA,NER,NE,2025,2788.662574
RURAL,Q5,INDIA,NER,NE,2026,2771.771344
RURAL,Q5,INDIA,NER,NE,2027,2754.982426
RURAL,Q5,INDIA,NER,NE,2028,2738.2952
RURAL,Q5,INDIA,NER,NE,2029,2721.709051
RURAL,Q5,INDIA,NER,NE,2030,2705.223366
RURAL,Q5,INDIA,NER,NE,2031,2688.837536
RURAL,Q5,INDIA,NER,AS,2021,2932.278093
RURAL,Q5,INDIA,NER,AS,2022,2890.271079
RURAL,Q5,INDIA,NER,AS,2023,2848.865846
RURAL,Q5,INDIA,NER,AS,2024,2808.053773
RURAL,Q5,INDIA,NER,AS,2025,2767.826362
RURAL,Q5,INDIA,NER,AS,2026,2728.175238
RURAL,Q5,INDIA,NER,AS,2027,2689.092146
RURAL,Q5,INDIA,NER,AS,2028,2650.568947
RURAL,Q5,INDIA,NER,AS,2029,2612.597621
RURAL,Q5,INDIA,NER,AS,2030,2575.170261
RURAL,Q5,INDIA,NER,AS,2031,2538.279076
RURAL,Q5,INDIA,ER,WB,2021,2502.715217
RURAL,Q5,INDIA,ER,WB,2022,2463.108593
RURAL,Q5,INDIA,ER,WB,2023,2424.128763
RURAL,Q5,INDIA,ER,WB,2024,2385.765806
RURAL,Q5,INDIA,ER,WB,2025,2348.009961
RURAL,Q5,INDIA,ER,WB,2026,2310.851619
RURAL,Q5,INDIA,ER,WB,2027,2274.281326
RURAL,Q5,INDIA,ER,WB,2028,2238.289774
RURAL,Q5,INDIA,ER,WB,2029,2202.867805
RURAL,Q5,INDIA,ER,WB,2030,2168.006405
RURAL,Q5,INDIA,ER,WB,2031,2133.696703
RURAL,Q5,INDIA,ER,JH,2021,2591.061813
RURAL,Q5,INDIA,ER,JH,2022,2557.26157
RURAL,Q5,INDIA,ER,JH,2023,2523.90225
RURAL,Q5,INDIA,ER,JH,2024,2490.9781
RURAL,Q5,INDIA,ER,JH,2025,2458.483444
RURAL,Q5,INDIA,ER,JH,2026,2426.412678
RURAL,Q5,INDIA,ER,JH,2027,2394.760274
RURAL,Q5,INDIA,ER,JH,2028,2363.520773
RURAL,Q5,INDIA,ER,JH,2029,2332.688789
RURAL,Q5,INDIA,ER,JH,2030,2302.259007
RURAL,Q5,INDIA,ER,JH,2031,2272.22618
RURAL,Q5,INDIA,ER,OD,2021,2306.941446
RURAL,Q5,INDIA,ER,OD,2022,2260.802618
RURAL,Q5,INDIA,ER,OD,2023,2215.586565
RURAL,Q5,INDIA,ER,OD,2024,2171.274834
RURAL,Q5,INDIA,ER,OD,2025,2127.849337
RURAL,Q5,INDIA,ER,OD,2026,2085.29235
RURAL,Q5,INDIA,ER,OD,2027,2043.586503
RURAL,Q5,INDIA,ER,OD,2028,2002.714773
RURAL,Q5,INDIA,ER,OD,2029,1962.660478
RURAL,Q5,INDIA,ER,OD,2030,1923.407268
RURAL,Q5,INDIA,ER,OD,2031,1884.939123
RURAL,Q5,INDIA,WR,CG,2021,3395.432894
RURAL,Q5,INDIA,WR,CG,2022,3395.432894
RURAL,Q5,INDIA,WR,CG,2023,3395.432894
RURAL,Q5,INDIA,WR,CG,2024,3395.432894
RURAL,Q5,INDIA,WR,CG,2025,3395.432894
RURAL,Q5,INDIA,WR,CG,2026,3395.432894
RURAL,Q5,INDIA,WR,CG,2027,3395.432894
RURAL,Q5,INDIA,WR,CG,2028,3395.432894
RURAL,Q5,INDIA,WR,CG,2029,3395.432894
RURAL,Q5,INDIA,WR,CG,2030,3395.432894
RURAL,Q5,INDIA,WR,CG,2031,3395.432894
RURAL,Q5,INDIA,WR,MP,2021,2500.288057
RURAL,Q5,INDIA,WR,MP,2022,2451.337047
RURAL,Q5,INDIA,WR,MP,2023,2403.344408
RURAL,Q5,INDIA,WR,MP,2024,2356.291375
RURAL,Q5,INDIA,WR,MP,2025,2310.159554
RURAL,Q5,INDIA,WR,MP,2026,2264.930908
RURAL,Q5,INDIA,WR,MP,2027,2220.587755
RURAL,Q5,INDIA,WR,MP,2028,2177.11276
RURAL,Q5,INDIA,WR,MP,2029,2134.488924
RURAL,Q5,INDIA,WR,MP,2030,2092.699584
RURAL,Q5,INDIA,WR,MP,2031,2051.728401
RURAL,Q5,INDIA,WR,GJ,2021,3070.702303
RURAL,Q5,INDIA,WR,GJ,2022,3070.702303
RURAL,Q5,INDIA,WR,GJ,2023,3070.702303
RURAL,Q5,INDIA,WR,GJ,2024,3070.702303
RURAL,Q5,INDIA,WR,GJ,2025,3070.702303
RURAL,Q5,INDIA,WR,GJ,2026,3070.702303
RURAL,Q5,INDIA,WR,GJ,2027,3070.702303
RURAL,Q5,INDIA,WR,GJ,2028,3070.702303
RURAL,Q5,INDIA,WR,GJ,2029,3070.702303
