ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,FRIDGE
RURAL,Q1,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,OD,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,ER,WB,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q1,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q2,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q3,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q4,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
RURAL,Q5,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q1,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q2,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q3,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2029,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2030,MONSOON,ALLDAYS,MORN,3
URBAN,Q4,INDIA,NER,AS,2031,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2021,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2022,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2023,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2024,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2025,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2026,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2027,MONSOON,ALLDAYS,MORN,3
URBAN,Q5,INDIA,NER,AS,2028,MONSOON,ALLDAYS,MORN,3
