ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,NR,UK,2024,0.243343859
RURAL,Q3,INDIA,NR,UK,2024,0.316754641
RURAL,Q4,INDIA,NR,UK,2024,0.40635521
RURAL,Q5,INDIA,NR,UK,2024,0.672902778
URBAN,Q1,INDIA,NR,UK,2024,0.45335436
URBAN,Q2,INDIA,NR,UK,2024,0.599578651
URBAN,Q3,INDIA,NR,UK,2024,0.733358639
URBAN,Q4,INDIA,NR,UK,2024,0.830213708
URBAN,Q5,INDIA,NR,UK,2024,0.957692868
RURAL,Q1,INDIA,NR,UK,2025,0.176989825
RURAL,Q2,INDIA,NR,UK,2025,0.25366626
RURAL,Q3,INDIA,NR,UK,2025,0.329176957
RURAL,Q4,INDIA,NR,UK,2025,0.420016037
RURAL,Q5,INDIA,NR,UK,2025,0.687674713
URBAN,Q1,INDIA,NR,UK,2025,0.464767805
URBAN,Q2,INDIA,NR,UK,2025,0.610312986
URBAN,Q3,INDIA,NR,UK,2025,0.74280442
URBAN,Q4,INDIA,NR,UK,2025,0.837199287
URBAN,Q5,INDIA,NR,UK,2025,0.960625915
RURAL,Q1,INDIA,NR,UK,2026,0.184913625
RURAL,Q2,INDIA,NR,UK,2026,0.264147946
RURAL,Q3,INDIA,NR,UK,2026,0.341693326
RURAL,Q4,INDIA,NR,UK,2026,0.433638767
RURAL,Q5,INDIA,NR,UK,2026,0.701909365
URBAN,Q1,INDIA,NR,UK,2026,0.476083855
URBAN,Q2,INDIA,NR,UK,2026,0.620817485
URBAN,Q3,INDIA,NR,UK,2026,0.751921969
URBAN,Q4,INDIA,NR,UK,2026,0.843873755
URBAN,Q5,INDIA,NR,UK,2026,0.963332655
RURAL,Q1,INDIA,NR,UK,2027,0.192986773
RURAL,Q2,INDIA,NR,UK,2027,0.274743582
RURAL,Q3,INDIA,NR,UK,2027,0.354245896
RURAL,Q4,INDIA,NR,UK,2027,0.447160758
RURAL,Q5,INDIA,NR,UK,2027,0.715563851
URBAN,Q1,INDIA,NR,UK,2027,0.487257681
URBAN,Q2,INDIA,NR,UK,2027,0.631057961
URBAN,Q3,INDIA,NR,UK,2027,0.760691272
URBAN,Q4,INDIA,NR,UK,2027,0.850230422
URBAN,Q5,INDIA,NR,UK,2027,0.965824328
RURAL,Q1,INDIA,NR,UK,2028,0.201307232
RURAL,Q2,INDIA,NR,UK,2028,0.285575823
RURAL,Q3,INDIA,NR,UK,2028,0.366975085
RURAL,Q4,INDIA,NR,UK,2028,0.460732262
RURAL,Q5,INDIA,NR,UK,2028,0.728806685
URBAN,Q1,INDIA,NR,UK,2028,0.498420299
URBAN,Q2,INDIA,NR,UK,2028,0.641160167
URBAN,Q3,INDIA,NR,UK,2028,0.76922765
URBAN,Q4,INDIA,NR,UK,2028,0.856359421
URBAN,Q5,INDIA,NR,UK,2028,0.968147505
RURAL,Q1,INDIA,NR,UK,2029,0.209874364
RURAL,Q2,INDIA,NR,UK,2029,0.296636347
RURAL,Q3,INDIA,NR,UK,2029,0.379864631
RURAL,Q4,INDIA,NR,UK,2029,0.474332886
RURAL,Q5,INDIA,NR,UK,2029,0.741628456
URBAN,Q1,INDIA,NR,UK,2029,0.509560425
URBAN,Q2,INDIA,NR,UK,2029,0.651117293
URBAN,Q3,INDIA,NR,UK,2029,0.777530877
URBAN,Q4,INDIA,NR,UK,2029,0.862265708
URBAN,Q5,INDIA,NR,UK,2029,0.970313127
RURAL,Q1,INDIA,NR,UK,2030,0.218686835
RURAL,Q2,INDIA,NR,UK,2030,0.307915868
RURAL,Q3,INDIA,NR,UK,2030,0.392897445
RURAL,Q4,INDIA,NR,UK,2030,0.487942146
RURAL,Q5,INDIA,NR,UK,2030,0.754022239
URBAN,Q1,INDIA,NR,UK,2030,0.520666913
URBAN,Q2,INDIA,NR,UK,2030,0.660923035
URBAN,Q3,INDIA,NR,UK,2030,0.785601301
URBAN,Q4,INDIA,NR,UK,2030,0.867954437
URBAN,Q5,INDIA,NR,UK,2030,0.972331509
RURAL,Q1,INDIA,NR,UK,2031,0.227742585
RURAL,Q2,INDIA,NR,UK,2031,0.319404149
RURAL,Q3,INDIA,NR,UK,2031,0.406055698
RURAL,Q4,INDIA,NR,UK,2031,0.501539592
RURAL,Q5,INDIA,NR,UK,2031,0.765983481
URBAN,Q1,INDIA,NR,UK,2031,0.531728797
URBAN,Q2,INDIA,NR,UK,2031,0.670571609
URBAN,Q3,INDIA,NR,UK,2031,0.793439799
URBAN,Q4,INDIA,NR,UK,2031,0.873430924
URBAN,Q5,INDIA,NR,UK,2031,0.974212361
RURAL,Q1,INDIA,NR,HR,2021,0.325521576
RURAL,Q2,INDIA,NR,HR,2021,0.494863152
RURAL,Q3,INDIA,NR,HR,2021,0.58181103
RURAL,Q4,INDIA,NR,HR,2021,0.684202179
RURAL,Q5,INDIA,NR,HR,2021,0.77857448
URBAN,Q1,INDIA,NR,HR,2021,0.704307539
URBAN,Q2,INDIA,NR,HR,2021,0.847267754
URBAN,Q3,INDIA,NR,HR,2021,0.901620069
URBAN,Q4,INDIA,NR,HR,2021,0.947926231
URBAN,Q5,INDIA,NR,HR,2021,0.988432459
RURAL,Q1,INDIA,NR,HR,2022,0.356167763
RURAL,Q2,INDIA,NR,HR,2022,0.531807685
RURAL,Q3,INDIA,NR,HR,2022,0.615544492
RURAL,Q4,INDIA,NR,HR,2022,0.714300671
RURAL,Q5,INDIA,NR,HR,2022,0.794365631
URBAN,Q1,INDIA,NR,HR,2022,0.734546689
URBAN,Q2,INDIA,NR,HR,2022,0.867288374
URBAN,Q3,INDIA,NR,HR,2022,0.914730239
URBAN,Q4,INDIA,NR,HR,2022,0.955900383
URBAN,Q5,INDIA,NR,HR,2022,0.990553241
RURAL,Q1,INDIA,NR,HR,2023,0.380510173
RURAL,Q2,INDIA,NR,HR,2023,0.559946753
RURAL,Q3,INDIA,NR,HR,2023,0.640704504
RURAL,Q4,INDIA,NR,HR,2023,0.736185339
RURAL,Q5,INDIA,NR,HR,2023,0.805865311
URBAN,Q1,INDIA,NR,HR,2023,0.756370749
URBAN,Q2,INDIA,NR,HR,2023,0.881120596
URBAN,Q3,INDIA,NR,HR,2023,0.923700653
URBAN,Q4,INDIA,NR,HR,2023,0.961224991
URBAN,Q5,INDIA,NR,HR,2023,0.991920209
RURAL,Q1,INDIA,NR,HR,2024,0.405076516
RURAL,Q2,INDIA,NR,HR,2024,0.587279223
RURAL,Q3,INDIA,NR,HR,2024,0.664741037
RURAL,Q4,INDIA,NR,HR,2024,0.756650217
