Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,EnergyDemand,SeasonEnergyDemand
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,UK,ALL,0.015904777,1.4632394839999998
2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,AP,ALL,0.531878383,48.932811236
2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,KA,ALL,0.065370328,6.014070176000001
2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,KL,ALL,0.137242456,12.626305952000001
2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,TN,ALL,0.35958414,33.08174088
2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,TS,ALL,0.264821019,24.363533748
2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,AS,ALL,0.003618578,0.332909176
2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,NE,ALL,0.001978112,0.18198630400000002
2021,MONSOON,ALLDAYS,MORN,INDIA,ER,BR,ALL,0.486246456,44.734673952
2021,MONSOON,ALLDAYS,MORN,INDIA,ER,JH,ALL,0.250326283,23.030018035999998
2021,MONSOON,ALLDAYS,MORN,INDIA,ER,OD,ALL,0.442640142,40.722893064000004
2021,MONSOON,ALLDAYS,MORN,INDIA,ER,WB,ALL,0.49745504,45.76586368
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,CG,ALL,0.350755703,32.269524675999996
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,GJ,ALL,0.280497721,25.805790331999997
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,MP,ALL,0.73134762,67.28398104
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,MH,ALL,1.118271648,102.88099161599999
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,GA,ALL,0.001646582,0.151485544
2021,MONSOON,ALLDAYS,MORN,INDIA,WR,UT,ALL,0.005157541,0.474493772
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,DL,ALL,0.176865153,16.271594076
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,HR,ALL,0.147242281,13.546289852000001
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,HP,ALL,0.003677151,0.338297892
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,JK,ALL,0.01119118,1.02958856
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,PB,ALL,0.107121649,9.855191708
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,RJ,ALL,0.156153315,14.36610498
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,UP,ALL,0.894196126,82.266043592
2021,MONSOON,ALLDAYS,MORN,INDIA,NR,UK,ALL,0.015268586,1.404709912
2021,MONSOON,ALLDAYS,MORN,INDIA,SR,AP,ALL,0.510603248,46.975498816
2021,MONSOON,ALLDAYS,MORN,INDIA,SR,KA,ALL,0.062755515,5.77350738
2021,MONSOON,ALLDAYS,MORN,INDIA,SR,KL,ALL,0.131752758,12.121253736
2021,MONSOON,ALLDAYS,MORN,INDIA,SR,TN,ALL,0.345200775,31.7584713
2021,MONSOON,ALLDAYS,MORN,INDIA,SR,TS,ALL,0.254228178,23.388992376
2021,MONSOON,ALLDAYS,MORN,INDIA,NER,AS,ALL,0.003473835,0.31959282
2021,MONSOON,ALLDAYS,MORN,INDIA,NER,NE,ALL,0.001898987,0.174706804
2021,MONSOON,ALLDAYS,MID,INDIA,ER,BR,ALL,0.486246456,44.734673952
2021,MONSOON,ALLDAYS,MID,INDIA,ER,JH,ALL,0.250326283,23.030018035999998
2021,MONSOON,ALLDAYS,MID,INDIA,ER,OD,ALL,0.442640142,40.722893064000004
2021,MONSOON,ALLDAYS,MID,INDIA,ER,WB,ALL,0.49745504,45.76586368
2021,MONSOON,ALLDAYS,MID,INDIA,WR,CG,ALL,0.350755703,32.269524675999996
2021,MONSOON,ALLDAYS,MID,INDIA,WR,GJ,ALL,0.280497721,25.805790331999997
2021,MONSOON,ALLDAYS,MID,INDIA,WR,MP,ALL,0.73134762,67.28398104
2021,MONSOON,ALLDAYS,MID,INDIA,WR,MH,ALL,1.118271648,102.88099161599999
2021,MONSOON,ALLDAYS,MID,INDIA,WR,GA,ALL,0.001646582,0.151485544
2021,MONSOON,ALLDAYS,MID,INDIA,WR,UT,ALL,0.005157541,0.474493772
2021,MONSOON,ALLDAYS,MID,INDIA,NR,DL,ALL,0.176865153,16.271594076
2021,MONSOON,ALLDAYS,MID,INDIA,NR,HR,ALL,0.147242281,13.546289852000001
2021,MONSOON,ALLDAYS,MID,INDIA,NR,HP,ALL,0.003677151,0.338297892
2021,MONSOON,ALLDAYS,MID,INDIA,NR,JK,ALL,0.01119118,1.02958856
2021,MONSOON,ALLDAYS,MID,INDIA,NR,PB,ALL,0.107121649,9.855191708
2021,MONSOON,ALLDAYS,MID,INDIA,NR,RJ,ALL,0.156153315,14.36610498
2021,MONSOON,ALLDAYS,MID,INDIA,NR,UP,ALL,0.894196126,82.266043592
2021,MONSOON,ALLDAYS,MID,INDIA,NR,UK,ALL,0.015268586,1.404709912
2021,MONSOON,ALLDAYS,MID,INDIA,SR,AP,ALL,0.510603248,46.975498816
2021,MONSOON,ALLDAYS,MID,INDIA,SR,KA,ALL,0.062755515,5.77350738
2021,MONSOON,ALLDAYS,MID,INDIA,SR,KL,ALL,0.131752758,12.121253736
2021,MONSOON,ALLDAYS,MID,INDIA,SR,TN,ALL,0.345200775,31.7584713
2021,MONSOON,ALLDAYS,MID,INDIA,SR,TS,ALL,0.254228178,23.388992376
2021,MONSOON,ALLDAYS,MID,INDIA,NER,AS,ALL,0.003473835,0.31959282
2021,MONSOON,ALLDAYS,MID,INDIA,NER,NE,ALL,0.001898987,0.174706804
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,BR,ALL,0.486246456,44.734673952
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,JH,ALL,0.250326283,23.030018035999998
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,OD,ALL,0.442640142,40.722893064000004
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,WB,ALL,0.49745504,45.76586368
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,CG,ALL,0.350755703,32.269524675999996
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,GJ,ALL,0.280497721,25.805790331999997
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,MP,ALL,0.73134762,67.28398104
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,MH,ALL,1.118271648,102.88099161599999
2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,GA,ALL,0.001646582,0.151485544
