ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,WR,MH,2023,0.33516
RURAL,Q3,INDIA,WR,MH,2023,0.25696
RURAL,Q4,INDIA,WR,MH,2023,0.20361
RURAL,Q5,INDIA,WR,MH,2023,0.09162
URBAN,Q1,INDIA,WR,MH,2023,0.05861
URBAN,Q2,INDIA,WR,MH,2023,0.01298
URBAN,Q3,INDIA,WR,MH,2023,0.00255
RURAL,Q1,INDIA,WR,MH,2024,0.47842
RURAL,Q2,INDIA,WR,MH,2024,0.29896
RURAL,Q3,INDIA,WR,MH,2024,0.22408
RURAL,Q4,INDIA,WR,MH,2024,0.17502
RURAL,Q5,INDIA,WR,MH,2024,0.07774
URBAN,Q1,INDIA,WR,MH,2024,0.04941
URBAN,Q2,INDIA,WR,MH,2024,0.00932
URBAN,Q3,INDIA,WR,MH,2024,0.00077
RURAL,Q1,INDIA,WR,MH,2025,0.4466
RURAL,Q2,INDIA,WR,MH,2025,0.26283
RURAL,Q3,INDIA,WR,MH,2025,0.19212
RURAL,Q4,INDIA,WR,MH,2025,0.14795
RURAL,Q5,INDIA,WR,MH,2025,0.06516
URBAN,Q1,INDIA,WR,MH,2025,0.0416
URBAN,Q2,INDIA,WR,MH,2025,0.00616
RURAL,Q1,INDIA,WR,MH,2026,0.41316
RURAL,Q2,INDIA,WR,MH,2026,0.22687
RURAL,Q3,INDIA,WR,MH,2026,0.16105
RURAL,Q4,INDIA,WR,MH,2026,0.12226
RURAL,Q5,INDIA,WR,MH,2026,0.05368
URBAN,Q1,INDIA,WR,MH,2026,0.03491
URBAN,Q2,INDIA,WR,MH,2026,0.0034
RURAL,Q1,INDIA,WR,MH,2027,0.37854
RURAL,Q2,INDIA,WR,MH,2027,0.19156
RURAL,Q3,INDIA,WR,MH,2027,0.13116
RURAL,Q4,INDIA,WR,MH,2027,0.09809
RURAL,Q5,INDIA,WR,MH,2027,0.04324
URBAN,Q1,INDIA,WR,MH,2027,0.0292
URBAN,Q2,INDIA,WR,MH,2027,0.00101
RURAL,Q1,INDIA,WR,MH,2028,0.34259
RURAL,Q2,INDIA,WR,MH,2028,0.15675
RURAL,Q3,INDIA,WR,MH,2028,0.10222
RURAL,Q4,INDIA,WR,MH,2028,0.07515
RURAL,Q5,INDIA,WR,MH,2028,0.03364
URBAN,Q1,INDIA,WR,MH,2028,0.02427
RURAL,Q1,INDIA,WR,MH,2029,0.30567
RURAL,Q2,INDIA,WR,MH,2029,0.12278
RURAL,Q3,INDIA,WR,MH,2029,0.0744
RURAL,Q4,INDIA,WR,MH,2029,0.05348
RURAL,Q5,INDIA,WR,MH,2029,0.02483
URBAN,Q1,INDIA,WR,MH,2029,0.02
RURAL,Q1,INDIA,WR,MH,2030,0.26817
RURAL,Q2,INDIA,WR,MH,2030,0.08993
RURAL,Q3,INDIA,WR,MH,2030,0.04784
RURAL,Q4,INDIA,WR,MH,2030,0.03312
