ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q1,INDIA,NR,HR,2021,0.245308253
RURAL,Q2,INDIA,NR,HR,2021,0.365131958
RURAL,Q3,INDIA,NR,HR,2021,0.430206935
RURAL,Q4,INDIA,NR,HR,2021,0.512149202
RURAL,Q5,INDIA,NR,HR,2021,0.595224788
URBAN,Q1,INDIA,NR,HR,2021,0.384443104
URBAN,Q2,INDIA,NR,HR,2021,0.493547465
URBAN,Q3,INDIA,NR,HR,2021,0.543984741
URBAN,Q4,INDIA,NR,HR,2021,0.593935243
URBAN,Q5,INDIA,NR,HR,2021,0.64805275
RURAL,Q1,INDIA,NR,HR,2022,0.259266212
RURAL,Q2,INDIA,NR,HR,2022,0.381608686
RURAL,Q3,INDIA,NR,HR,2022,0.443933953
RURAL,Q4,INDIA,NR,HR,2022,0.522946262
RURAL,Q5,INDIA,NR,HR,2022,0.593343895
URBAN,Q1,INDIA,NR,HR,2022,0.386384487
URBAN,Q2,INDIA,NR,HR,2022,0.487276105
URBAN,Q3,INDIA,NR,HR,2022,0.531094413
URBAN,Q4,INDIA,NR,HR,2022,0.575119368
URBAN,Q5,INDIA,NR,HR,2022,0.620825031
RURAL,Q1,INDIA,NR,HR,2023,0.266638903
RURAL,Q2,INDIA,NR,HR,2023,0.388830751
RURAL,Q3,INDIA,NR,HR,2023,0.448043059
RURAL,Q4,INDIA,NR,HR,2023,0.523560348
RURAL,Q5,INDIA,NR,HR,2023,0.584041595
URBAN,Q1,INDIA,NR,HR,2023,0.37968927
URBAN,Q2,INDIA,NR,HR,2023,0.472457202
URBAN,Q3,INDIA,NR,HR,2023,0.510890789
URBAN,Q4,INDIA,NR,HR,2023,0.549978178
URBAN,Q5,INDIA,NR,HR,2023,0.58929693
RURAL,Q1,INDIA,NR,HR,2024,0.271452392
RURAL,Q2,INDIA,NR,HR,2024,0.392016209
RURAL,Q3,INDIA,NR,HR,2024,0.447605548
RURAL,Q4,INDIA,NR,HR,2024,0.518965015
RURAL,Q5,INDIA,NR,HR,2024,0.570036624
