ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
URBAN,Q1,INDIA,NR,RJ,2024,0.515376948,
URBAN,Q2,INDIA,SR,KA,2024,0.884252435,
URBAN,Q2,INDIA,NR,RJ,2024,0.375543106,
URBAN,Q3,INDIA,SR,KA,2024,0.86604244,
URBAN,Q3,INDIA,NR,RJ,2024,0.318012885,
URBAN,Q4,INDIA,SR,KA,2024,0.80393562,
URBAN,Q4,INDIA,NR,RJ,2024,0.221201892,
URBAN,Q5,INDIA,SR,KA,2024,0.455770337,
URBAN,Q5,INDIA,NR,RJ,2024,0.093753827,
RURAL,Q1,INDIA,SR,KA,2025,0.774252763,
RURAL,Q1,INDIA,NR,RJ,2025,0.669946653,
RURAL,Q2,INDIA,SR,KA,2025,0.816491715,
RURAL,Q2,INDIA,NR,RJ,2025,0.618009333,
RURAL,Q3,INDIA,SR,KA,2025,0.84832301,
RURAL,Q3,INDIA,NR,RJ,2025,0.578755838,
RURAL,Q4,INDIA,SR,KA,2025,0.867057406,
RURAL,Q4,INDIA,NR,RJ,2025,0.516519463,
RURAL,Q5,INDIA,SR,KA,2025,0.86291889,
RURAL,Q5,INDIA,NR,RJ,2025,0.390915135,
URBAN,Q1,INDIA,SR,KA,2025,0.87279967,
URBAN,Q1,INDIA,NR,RJ,2025,0.501308851,
URBAN,Q2,INDIA,SR,KA,2025,0.884313203,
URBAN,Q2,INDIA,NR,RJ,2025,0.359156331,
URBAN,Q3,INDIA,SR,KA,2025,0.859252961,
URBAN,Q3,INDIA,NR,RJ,2025,0.304471044,
URBAN,Q4,INDIA,SR,KA,2025,0.788523423,
URBAN,Q4,INDIA,NR,RJ,2025,0.21012885,
URBAN,Q5,INDIA,SR,KA,2025,0.416785956,
URBAN,Q5,INDIA,NR,RJ,2025,0.087667867,
RURAL,Q1,INDIA,SR,KA,2026,0.789168575,
RURAL,Q1,INDIA,NR,RJ,2026,0.667734376,
RURAL,Q2,INDIA,SR,KA,2026,0.827783806,
RURAL,Q2,INDIA,NR,RJ,2026,0.608792052,
RURAL,Q3,INDIA,SR,KA,2026,0.856357169,
RURAL,Q3,INDIA,NR,RJ,2026,0.567338164,
RURAL,Q4,INDIA,SR,KA,2026,0.871682827,
RURAL,Q4,INDIA,NR,RJ,2026,0.502432091,
RURAL,Q5,INDIA,SR,KA,2026,0.854648241,
RURAL,Q5,INDIA,NR,RJ,2026,0.376050799,
URBAN,Q1,INDIA,SR,KA,2026,0.876713953,
URBAN,Q1,INDIA,NR,RJ,2026,0.487175089,
URBAN,Q2,INDIA,SR,KA,2026,0.883642021,
URBAN,Q2,INDIA,NR,RJ,2026,0.343185591,
URBAN,Q3,INDIA,SR,KA,2026,0.851401441,
URBAN,Q3,INDIA,NR,RJ,2026,0.291376226,
URBAN,Q4,INDIA,SR,KA,2026,0.771829366,
URBAN,Q4,INDIA,NR,RJ,2026,0.199584925,
URBAN,Q5,INDIA,SR,KA,2026,0.379077886,
URBAN,Q5,INDIA,NR,RJ,2026,0.082011654,
RURAL,Q1,INDIA,SR,KA,2027,0.802767368,
RURAL,Q1,INDIA,NR,RJ,2027,0.665034183,
RURAL,Q2,INDIA,SR,KA,2027,0.837799733,
RURAL,Q2,INDIA,NR,RJ,2027,0.599118773,
RURAL,Q3,INDIA,SR,KA,2027,0.863029511,
RURAL,Q3,INDIA,NR,RJ,2027,0.555626928,
RURAL,Q4,INDIA,SR,KA,2027,0.874942297,
RURAL,Q4,INDIA,NR,RJ,2027,0.488274394,
RURAL,Q5,INDIA,SR,KA,2027,0.844541959,
RURAL,Q5,INDIA,NR,RJ,2027,0.361536449,
URBAN,Q1,INDIA,SR,KA,2027,0.879794063,
URBAN,Q1,INDIA,NR,RJ,2027,0.473076964,
URBAN,Q2,INDIA,SR,KA,2027,0.882253667,
URBAN,Q2,INDIA,NR,RJ,2027,0.327720979,
URBAN,Q3,INDIA,SR,KA,2027,0.842514803,
URBAN,Q3,INDIA,NR,RJ,2027,0.278781638,
URBAN,Q4,INDIA,SR,KA,2027,0.753948225,
URBAN,Q4,INDIA,NR,RJ,2027,0.18959139,
URBAN,Q5,INDIA,SR,KA,2027,0.343135536,
URBAN,Q5,INDIA,NR,RJ,2027,0.076773584,
RURAL,Q1,INDIA,SR,KA,2028,0.815211282,
RURAL,Q1,INDIA,NR,RJ,2028,0.661822415,
RURAL,Q2,INDIA,SR,KA,2028,0.846674076,
RURAL,Q2,INDIA,NR,RJ,2028,0.588889003,
RURAL,Q3,INDIA,SR,KA,2028,0.868439826,
RURAL,Q3,INDIA,NR,RJ,2028,0.543496449,
RURAL,Q4,INDIA,SR,KA,2028,0.876888549,
RURAL,Q4,INDIA,NR,RJ,2028,0.473892273,
RURAL,Q5,INDIA,SR,KA,2028,0.832470598,
RURAL,Q5,INDIA,NR,RJ,2028,0.347191513,
URBAN,Q1,INDIA,SR,KA,2028,0.882087931,
URBAN,Q1,INDIA,NR,RJ,2028,0.458851924,
URBAN,Q2,INDIA,SR,KA,2028,0.880135492,
URBAN,Q2,INDIA,NR,RJ,2028,0.312566489,
URBAN,Q3,INDIA,SR,KA,2028,0.83249275,
URBAN,Q3,INDIA,NR,RJ,2028,0.266509616,
URBAN,Q4,INDIA,SR,KA,2028,0.734737229,
URBAN,Q4,INDIA,NR,RJ,2028,0.179989498,
URBAN,Q5,INDIA,SR,KA,2028,0.308906712,
URBAN,Q5,INDIA,NR,RJ,2028,0.071851882,
RURAL,Q1,INDIA,SR,KA,2029,0.826501974,
RURAL,Q1,INDIA,NR,RJ,2029,0.658105233,
RURAL,Q2,INDIA,SR,KA,2029,0.854415421,
RURAL,Q2,INDIA,NR,RJ,2029,0.578135276,
RURAL,Q3,INDIA,SR,KA,2029,0.87259236,
RURAL,Q3,INDIA,NR,RJ,2029,0.530986625,
RURAL,Q4,INDIA,SR,KA,2029,0.877512633,
RURAL,Q4,INDIA,NR,RJ,2029,0.459336057,
RURAL,Q5,INDIA,SR,KA,2029,0.818388288,
RURAL,Q5,INDIA,NR,RJ,2029,0.333051577,
URBAN,Q1,INDIA,SR,KA,2029,0.883595025,
URBAN,Q1,INDIA,NR,RJ,2029,0.444543049,
URBAN,Q2,INDIA,SR,KA,2029,0.877276625,
URBAN,Q2,INDIA,NR,RJ,2029,0.297757549,
URBAN,Q3,INDIA,SR,KA,2029,0.821316156,
URBAN,Q3,INDIA,NR,RJ,2029,0.254574492,
URBAN,Q4,INDIA,SR,KA,2029,0.71424113,
URBAN,Q4,INDIA,NR,RJ,2029,0.170776602,
URBAN,Q5,INDIA,SR,KA,2029,0.276666209,
URBAN,Q5,INDIA,NR,RJ,2029,0.067230531,
RURAL,Q1,INDIA,SR,KA,2030,0.836644748,
RURAL,Q1,INDIA,NR,RJ,2030,0.653889914,
RURAL,Q2,INDIA,SR,KA,2030,0.861032119,
RURAL,Q2,INDIA,NR,RJ,2030,0.566892213,
RURAL,Q3,INDIA,SR,KA,2030,0.875487445,
RURAL,Q3,INDIA,NR,RJ,2030,0.518138622,
RURAL,Q4,INDIA,SR,KA,2030,0.876799993,
RURAL,Q4,INDIA,NR,RJ,2030,0.44465571,
RURAL,Q5,INDIA,SR,KA,2030,0.802260077,
RURAL,Q5,INDIA,NR,RJ,2030,0.319149268,
URBAN,Q1,INDIA,SR,KA,2030,0.884312585,
URBAN,Q1,INDIA,NR,RJ,2030,0.430192635,
URBAN,Q2,INDIA,SR,KA,2030,0.873664821,
URBAN,Q2,INDIA,NR,RJ,2030,0.283325201,
URBAN,Q3,INDIA,SR,KA,2030,0.808970161,
URBAN,Q3,INDIA,NR,RJ,2030,0.242988046,
URBAN,Q4,INDIA,SR,KA,2030,0.692522333,
URBAN,Q4,INDIA,NR,RJ,2030,0.161948483,
URBAN,Q5,INDIA,SR,KA,2030,0.246609137,
URBAN,Q5,INDIA,NR,RJ,2030,0.062893874,
RURAL,Q1,INDIA,SR,KA,2031,0.84564721,
RURAL,Q1,INDIA,NR,RJ,2031,0.649184872,
RURAL,Q2,INDIA,SR,KA,2031,0.866531282,
RURAL,Q2,INDIA,NR,RJ,2031,0.555196343,
RURAL,Q3,INDIA,SR,KA,2031,0.877120841,
RURAL,Q3,INDIA,NR,RJ,2031,0.504994593,
RURAL,Q4,INDIA,SR,KA,2031,0.874730504,
RURAL,Q4,INDIA,NR,RJ,2031,0.429900432,
RURAL,Q5,INDIA,SR,KA,2031,0.784067423,
RURAL,Q5,INDIA,NR,RJ,2031,0.305514145,
URBAN,Q1,INDIA,SR,KA,2031,0.884235548,
URBAN,Q1,INDIA,NR,RJ,2031,0.415841884,
URBAN,Q2,INDIA,SR,KA,2031,0.869286711,
URBAN,Q2,INDIA,NR,RJ,2031,0.269296087,
URBAN,Q3,INDIA,SR,KA,2031,0.795445605,
URBAN,Q3,INDIA,NR,RJ,2031,0.231759606,
URBAN,Q4,INDIA,SR,KA,2031,0.669661717,
URBAN,Q4,INDIA,NR,RJ,2031,0.153499527,
URBAN,Q5,INDIA,SR,KA,2031,0.218853085,
URBAN,Q5,INDIA,NR,RJ,2031,0.058826672,
RURAL,Q1,INDIA,SR,KL,2021,0.873281921,
RURAL,Q1,INDIA,NR,UP,2021,0.719437809,
RURAL,Q2,INDIA,SR,KL,2021,0.900584376,
RURAL,Q2,INDIA,NR,UP,2021,0.745614849,
RURAL,Q3,INDIA,SR,KL,2021,0.914341854,
RURAL,Q3,INDIA,NR,UP,2021,0.748958586,
RURAL,Q4,INDIA,SR,KL,2021,0.918544771,
RURAL,Q4,INDIA,NR,UP,2021,0.738742094,
RURAL,Q5,INDIA,SR,KL,2021,0.846865289,
RURAL,Q5,INDIA,NR,UP,2021,0.651767797,
URBAN,Q1,INDIA,SR,KL,2021,0.92279813,
URBAN,Q1,INDIA,NR,UP,2021,0.739494086,
URBAN,Q2,INDIA,SR,KL,2021,0.918348016,
URBAN,Q2,INDIA,NR,UP,2021,0.675360558,
URBAN,Q3,INDIA,SR,KL,2021,0.897564892,
URBAN,Q3,INDIA,NR,UP,2021,0.593600887,
URBAN,Q4,INDIA,SR,KL,2021,0.846395312,
URBAN,Q4,INDIA,NR,UP,2021,0.46729721,
URBAN,Q5,INDIA,SR,KL,2021,0.644523855,
URBAN,Q5,INDIA,NR,UP,2021,0.140813359,
RURAL,Q1,INDIA,SR,KL,2022,0.881032242,
RURAL,Q1,INDIA,NR,UP,2022,0.726822246,
RURAL,Q2,INDIA,SR,KL,2022,0.904692589,
RURAL,Q2,INDIA,NR,UP,2022,0.747897652,
RURAL,Q3,INDIA,SR,KL,2022,0.91624329,
RURAL,Q3,INDIA,NR,UP,2022,0.74759975,
RURAL,Q4,INDIA,SR,KL,2022,0.917728698,
RURAL,Q4,INDIA,NR,UP,2022,0.733201431,
RURAL,Q5,INDIA,SR,KL,2022,0.832481366,
RURAL,Q5,INDIA,NR,UP,2022,0.636577149,
URBAN,Q1,INDIA,SR,KL,2022,0.923379174,
URBAN,Q1,INDIA,NR,UP,2022,0.731687153,
URBAN,Q2,INDIA,SR,KL,2022,0.915684462,
URBAN,Q2,INDIA,NR,UP,2022,0.660981671,
URBAN,Q3,INDIA,SR,KL,2022,0.89140658,
URBAN,Q3,INDIA,NR,UP,2022,0.574978025,
URBAN,Q4,INDIA,SR,KL,2022,0.833965917,
URBAN,Q4,INDIA,NR,UP,2022,0.446395727,
URBAN,Q5,INDIA,SR,KL,2022,0.620471261,
URBAN,Q5,INDIA,NR,UP,2022,0.122362088,
RURAL,Q1,INDIA,SR,KL,2023,0.886054633,
RURAL,Q1,INDIA,NR,UP,2023,0.731463807,
RURAL,Q2,INDIA,SR,KL,2023,0.907273904,
RURAL,Q2,INDIA,NR,UP,2023,0.748843305,
RURAL,Q3,INDIA,SR,KL,2023,0.917270068,
RURAL,Q3,INDIA,NR,UP,2023,0.74592723,
RURAL,Q4,INDIA,SR,KL,2023,0.91679913,
RURAL,Q4,INDIA,NR,UP,2023,0.728544647,
RURAL,Q5,INDIA,SR,KL,2023,0.821352684,
RURAL,Q5,INDIA,NR,UP,2023,0.625208491,
URBAN,Q1,INDIA,SR,KL,2023,0.923406925,
URBAN,Q1,INDIA,NR,UP,2023,0.725440131,
URBAN,Q2,INDIA,SR,KL,2023,0.91344536,
URBAN,Q2,INDIA,NR,UP,2023,0.650162878,
URBAN,Q3,INDIA,SR,KL,2023,0.886602161,
URBAN,Q3,INDIA,NR,UP,2023,0.561353092,
URBAN,Q4,INDIA,SR,KL,2023,0.824505344,
URBAN,Q4,INDIA,NR,UP,2023,0.431529126,
URBAN,Q5,INDIA,SR,KL,2023,0.603038994,
URBAN,Q5,INDIA,NR,UP,2023,0.110441697,
RURAL,Q1,INDIA,SR,KL,2024,0.890607115,
RURAL,Q1,INDIA,NR,UP,2024,0.735506596,
RURAL,Q2,INDIA,SR,KL,2024,0.909545299,
RURAL,Q2,INDIA,NR,UP,2024,0.749216441,
RURAL,Q3,INDIA,SR,KL,2024,0.918020573,
RURAL,Q3,INDIA,NR,UP,2024,0.743716939,
RURAL,Q4,INDIA,SR,KL,2024,0.915601007,
RURAL,Q4,INDIA,NR,UP,2024,0.723409153,
RURAL,Q5,INDIA,SR,KL,2024,0.809692933,
RURAL,Q5,INDIA,NR,UP,2024,0.613645847,
URBAN,Q1,INDIA,SR,KL,2024,0.923122823,
URBAN,Q1,INDIA,NR,UP,2024,0.718767556,
URBAN,Q2,INDIA,SR,KL,2024,0.910959629,
URBAN,Q2,INDIA,NR,UP,2024,0.639112325,
URBAN,Q3,INDIA,SR,KL,2024,0.881525657,
URBAN,Q3,INDIA,NR,UP,2024,0.547740005,
URBAN,Q4,INDIA,SR,KL,2024,0.814699406,
URBAN,Q4,INDIA,NR,UP,2024,0.417009256,
URBAN,Q5,INDIA,SR,KL,2024,0.58568568,
URBAN,Q5,INDIA,NR,UP,2024,0.099752238,
RURAL,Q1,INDIA,SR,KL,2025,0.894712254,
RURAL,Q1,INDIA,NR,UP,2025,0.738969242,
RURAL,Q2,INDIA,SR,KL,2025,0.911522043,
RURAL,Q2,INDIA,NR,UP,2025,0.749047377,
RURAL,Q3,INDIA,SR,KL,2025,0.918509661,
RURAL,Q3,INDIA,NR,UP,2025,0.741006879,
RURAL,Q4,INDIA,SR,KL,2025,0.914150222,
RURAL,Q4,INDIA,NR,UP,2025,0.717842038,
RURAL,Q5,INDIA,SR,KL,2025,0.797560636,
RURAL,Q5,INDIA,NR,UP,2025,0.601956083,
URBAN,Q1,INDIA,SR,KL,2025,0.922543962,
URBAN,Q1,INDIA,NR,UP,2025,0.711719837,
URBAN,Q2,INDIA,SR,KL,2025,0.908243435,
URBAN,Q2,INDIA,NR,UP,2025,0.627894394,
URBAN,Q3,INDIA,SR,KL,2025,0.876199704,
URBAN,Q3,INDIA,NR,UP,2025,0.534205945,
URBAN,Q4,INDIA,SR,KL,2025,0.804592283,
URBAN,Q4,INDIA,NR,UP,2025,0.402885479,
URBAN,Q5,INDIA,SR,KL,2025,0.568496462,
URBAN,Q5,INDIA,NR,UP,2025,0.090191341,
RURAL,Q1,INDIA,SR,KL,2026,0.898432748,
RURAL,Q1,INDIA,NR,UP,2026,0.741903369,
RURAL,Q2,INDIA,SR,KL,2026,0.913237772,
RURAL,Q2,INDIA,NR,UP,2026,0.748359529,
RURAL,Q3,INDIA,SR,KL,2026,0.918754344,
RURAL,Q3,INDIA,NR,UP,2026,0.73780056,
RURAL,Q4,INDIA,SR,KL,2026,0.912443473,
RURAL,Q4,INDIA,NR,UP,2026,0.711825058,
RURAL,Q5,INDIA,SR,KL,2026,0.784877486,
RURAL,Q5,INDIA,NR,UP,2026,0.590074867,
URBAN,Q1,INDIA,SR,KL,2026,0.921677251,
URBAN,Q1,INDIA,NR,UP,2026,0.704266251,
URBAN,Q2,INDIA,SR,KL,2026,0.905280067,
URBAN,Q2,INDIA,NR,UP,2026,0.616447498,
URBAN,Q3,INDIA,SR,KL,2026,0.870585132,
URBAN,Q3,INDIA,NR,UP,2026,0.520667332,
URBAN,Q4,INDIA,SR,KL,2026,0.794113378,
URBAN,Q4,INDIA,NR,UP,2026,0.389051452,
URBAN,Q5,INDIA,SR,KL,2026,0.551362002,
URBAN,Q5,INDIA,NR,UP,2026,0.081570257,
RURAL,Q1,INDIA,SR,KL,2027,0.901775335,
RURAL,Q1,INDIA,NR,UP,2027,0.744314893,
RURAL,Q2,INDIA,SR,KL,2027,0.91469849,
RURAL,Q2,INDIA,NR,UP,2027,0.747175893,
RURAL,Q3,INDIA,SR,KL,2027,0.918763396,
RURAL,Q3,INDIA,NR,UP,2027,0.734132975,
RURAL,Q4,INDIA,SR,KL,2027,0.910494405,
RURAL,Q4,INDIA,NR,UP,2027,0.705407416,
RURAL,Q5,INDIA,SR,KL,2027,0.771720218,
RURAL,Q5,INDIA,NR,UP,2027,0.578081913,
URBAN,Q1,INDIA,SR,KL,2027,0.920534829,
URBAN,Q1,INDIA,NR,UP,2027,0.696462232,
URBAN,Q2,INDIA,SR,KL,2027,0.902086379,
URBAN,Q2,INDIA,NR,UP,2027,0.604848385,
URBAN,Q3,INDIA,SR,KL,2027,0.864710151,
URBAN,Q3,INDIA,NR,UP,2027,0.507207542,
URBAN,Q4,INDIA,SR,KL,2027,0.783321107,
URBAN,Q4,INDIA,NR,UP,2027,0.37557547,
URBAN,Q5,INDIA,SR,KL,2027,0.534390411,
URBAN,Q5,INDIA,NR,UP,2027,0.073829169,
RURAL,Q1,INDIA,SR,KL,2028,0.904804755,
RURAL,Q1,INDIA,NR,UP,2028,0.746248379,
RURAL,Q2,INDIA,SR,KL,2028,0.915934196,
RURAL,Q2,INDIA,NR,UP,2028,0.745490872,
RURAL,Q3,INDIA,SR,KL,2028,0.918541999,
RURAL,Q3,INDIA,NR,UP,2028,0.729964417,
RURAL,Q4,INDIA,SR,KL,2028,0.908275525,
RURAL,Q4,INDIA,NR,UP,2028,0.698512854,
RURAL,Q5,INDIA,SR,KL,2028,0.75791098,
RURAL,Q5,INDIA,NR,UP,2028,0.565829667,
URBAN,Q1,INDIA,SR,KL,2028,0.919102524,
URBAN,Q1,INDIA,NR,UP,2028,0.688212385,
URBAN,Q2,INDIA,SR,KL,2028,0.898614514,
URBAN,Q2,INDIA,NR,UP,2028,0.592953701,
URBAN,Q3,INDIA,SR,KL,2028,0.858486787,
URBAN,Q3,INDIA,NR,UP,2028,0.493656675,
URBAN,Q4,INDIA,SR,KL,2028,0.77206398,
URBAN,Q4,INDIA,NR,UP,2028,0.362274762,
URBAN,Q5,INDIA,SR,KL,2028,0.517364179,
URBAN,Q5,INDIA,NR,UP,2028,0.066781634,
RURAL,Q1,INDIA,SR,KL,2029,0.907526336,
RURAL,Q1,INDIA,NR,UP,2029,0.747701732,
RURAL,Q2,INDIA,SR,KL,2029,0.91694665,
RURAL,Q2,INDIA,NR,UP,2029,0.743305898,
RURAL,Q3,INDIA,SR,KL,2029,0.918089465,
RURAL,Q3,INDIA,NR,UP,2029,0.725299803,
RURAL,Q4,INDIA,SR,KL,2029,0.905782975,
RURAL,Q4,INDIA,NR,UP,2029,0.691151902,
RURAL,Q5,INDIA,SR,KL,2029,0.743462923,
RURAL,Q5,INDIA,NR,UP,2029,0.553345541,
URBAN,Q1,INDIA,SR,KL,2029,0.917376597,
URBAN,Q1,INDIA,NR,UP,2029,0.679529723,
URBAN,Q2,INDIA,SR,KL,2029,0.894859511,
URBAN,Q2,INDIA,NR,UP,2029,0.580788579,
URBAN,Q3,INDIA,SR,KL,2029,0.851910279,
URBAN,Q3,INDIA,NR,UP,2029,0.480044703,
URBAN,Q4,INDIA,SR,KL,2029,0.760348102,
URBAN,Q4,INDIA,NR,UP,2029,0.349171355,
URBAN,Q5,INDIA,SR,KL,2029,0.500325192,
URBAN,Q5,INDIA,NR,UP,2029,0.060374652,
RURAL,Q1,INDIA,SR,KL,2030,0.909944913,
RURAL,Q1,INDIA,NR,UP,2030,0.748673331,
RURAL,Q2,INDIA,SR,KL,2030,0.917737264,
RURAL,Q2,INDIA,NR,UP,2030,0.740623032,
RURAL,Q3,INDIA,SR,KL,2030,0.917404742,
RURAL,Q3,INDIA,NR,UP,2030,0.720144934,
RURAL,Q4,INDIA,SR,KL,2030,0.903012634,
RURAL,Q4,INDIA,NR,UP,2030,0.683336267,
RURAL,Q5,INDIA,SR,KL,2030,0.728393823,
RURAL,Q5,INDIA,NR,UP,2030,0.540657612,
URBAN,Q1,INDIA,SR,KL,2030,0.915352799,
URBAN,Q1,INDIA,NR,UP,2030,0.670428498,
URBAN,Q2,INDIA,SR,KL,2030,0.890816329,
URBAN,Q2,INDIA,NR,UP,2030,0.568379056,
URBAN,Q3,INDIA,SR,KL,2030,0.844976366,
URBAN,Q3,INDIA,NR,UP,2030,0.466401301,
URBAN,Q4,INDIA,SR,KL,2030,0.748181832,
URBAN,Q4,INDIA,NR,UP,2030,0.336285545,
URBAN,Q5,INDIA,SR,KL,2030,0.483315114,
URBAN,Q5,INDIA,NR,UP,2030,0.054557388,
RURAL,Q1,INDIA,SR,KL,2031,0.912064799,
RURAL,Q1,INDIA,NR,UP,2031,0.749162029,
RURAL,Q2,INDIA,SR,KL,2031,0.918307096,
RURAL,Q2,INDIA,NR,UP,2031,0.737445007,
RURAL,Q3,INDIA,SR,KL,2031,0.916486432,
RURAL,Q3,INDIA,NR,UP,2031,0.714506541,
RURAL,Q4,INDIA,SR,KL,2031,0.899960155,
RURAL,Q4,INDIA,NR,UP,2031,0.675078857,
RURAL,Q5,INDIA,SR,KL,2031,0.712726272,
RURAL,Q5,INDIA,NR,UP,2031,0.527794466,
URBAN,Q1,INDIA,SR,KL,2031,0.913026414,
URBAN,Q1,INDIA,NR,UP,2031,0.660924214,
URBAN,Q2,INDIA,SR,KL,2031,0.886479897,
URBAN,Q2,INDIA,NR,UP,2031,0.555751945,
URBAN,Q3,INDIA,SR,KL,2031,0.837681384,
URBAN,Q3,INDIA,NR,UP,2031,0.452755657,
URBAN,Q4,INDIA,SR,KL,2031,0.735575883,
URBAN,Q4,INDIA,NR,UP,2031,0.32363584,
URBAN,Q5,INDIA,SR,KL,2031,0.466375002,
URBAN,Q5,INDIA,NR,UP,2031,0.049281498,
RURAL,Q1,INDIA,SR,TN,2021,0.854725955,
RURAL,Q1,INDIA,WR,GA,2021,0.930590259,
RURAL,Q2,INDIA,SR,TN,2021,0.888598979,
RURAL,Q2,INDIA,WR,GA,2021,0.917603296,
RURAL,Q3,INDIA,SR,TN,2021,0.904090905,
RURAL,Q3,INDIA,WR,GA,2021,0.89809568,
RURAL,Q4,INDIA,SR,TN,2021,0.910326501,
RURAL,Q4,INDIA,WR,GA,2021,0.86792304,
RURAL,Q5,INDIA,SR,TN,2021,0.892700193,
RURAL,Q5,INDIA,WR,GA,2021,0.761733484,
URBAN,Q1,INDIA,SR,TN,2021,0.915293846,
URBAN,Q1,INDIA,WR,GA,2021,0.894758096,
URBAN,Q2,INDIA,SR,TN,2021,0.905127604,
URBAN,Q2,INDIA,WR,GA,2021,0.820743382,
URBAN,Q3,INDIA,SR,TN,2021,0.88485275,
URBAN,Q3,INDIA,WR,GA,2021,0.770485496,
URBAN,Q4,INDIA,SR,TN,2021,0.851776918,
URBAN,Q4,INDIA,WR,GA,2021,0.725716503,
URBAN,Q5,INDIA,SR,TN,2021,0.712849676,
URBAN,Q5,INDIA,WR,GA,2021,0.534565585,
RURAL,Q1,INDIA,SR,TN,2022,0.863102212,
RURAL,Q1,INDIA,WR,GA,2022,0.929887695,
RURAL,Q2,INDIA,SR,TN,2022,0.893899504,
RURAL,Q2,INDIA,WR,GA,2022,0.914643408,
RURAL,Q3,INDIA,SR,TN,2022,0.906922155,
RURAL,Q3,INDIA,WR,GA,2022,0.894088927,
RURAL,Q4,INDIA,SR,TN,2022,0.910324906,
RURAL,Q4,INDIA,WR,GA,2022,0.862438836,
RURAL,Q5,INDIA,SR,TN,2022,0.886715895,
RURAL,Q5,INDIA,WR,GA,2022,0.750653475,
URBAN,Q1,INDIA,SR,TN,2022,0.915537315,
URBAN,Q1,INDIA,WR,GA,2022,0.889927596,
URBAN,Q2,INDIA,SR,TN,2022,0.901526256,
URBAN,Q2,INDIA,WR,GA,2022,0.809804487,
URBAN,Q3,INDIA,SR,TN,2022,0.879191166,
URBAN,Q3,INDIA,WR,GA,2022,0.758129621,
URBAN,Q4,INDIA,SR,TN,2022,0.844748268,
URBAN,Q4,INDIA,WR,GA,2022,0.714852923,
URBAN,Q5,INDIA,SR,TN,2022,0.700614758,
URBAN,Q5,INDIA,WR,GA,2022,0.524831947,
RURAL,Q1,INDIA,SR,TN,2023,0.868766208,
RURAL,Q1,INDIA,WR,GA,2023,0.92931659,
RURAL,Q2,INDIA,SR,TN,2023,0.897301158,
RURAL,Q2,INDIA,WR,GA,2023,0.912615466,
RURAL,Q3,INDIA,SR,TN,2023,0.908468422,
RURAL,Q3,INDIA,WR,GA,2023,0.891433406,
RURAL,Q4,INDIA,SR,TN,2023,0.909761025,
RURAL,Q4,INDIA,WR,GA,2023,0.858851551,
RURAL,Q5,INDIA,SR,TN,2023,0.881738836,
RURAL,Q5,INDIA,WR,GA,2023,0.743484784,
URBAN,Q1,INDIA,SR,TN,2023,0.915453722,
URBAN,Q1,INDIA,WR,GA,2023,0.886721667,
URBAN,Q2,INDIA,SR,TN,2023,0.898536595,
URBAN,Q2,INDIA,WR,GA,2023,0.802599586,
URBAN,Q3,INDIA,SR,TN,2023,0.874723431,
URBAN,Q3,INDIA,WR,GA,2023,0.750089118,
URBAN,Q4,INDIA,SR,TN,2023,0.839363619,
URBAN,Q4,INDIA,WR,GA,2023,0.707881001,
URBAN,Q5,INDIA,SR,TN,2023,0.691496329,
URBAN,Q5,INDIA,WR,GA,2023,0.518714878,
RURAL,Q1,INDIA,SR,TN,2024,0.873956708,
RURAL,Q1,INDIA,WR,GA,2024,0.928666243,
RURAL,Q2,INDIA,SR,TN,2024,0.900255561,
RURAL,Q2,INDIA,WR,GA,2024,0.910524386,
RURAL,Q3,INDIA,SR,TN,2024,0.909554563,
RURAL,Q3,INDIA,WR,GA,2024,0.888755389,
RURAL,Q4,INDIA,SR,TN,2024,0.908737514,
RURAL,Q4,INDIA,WR,GA,2024,0.855267213,
RURAL,Q5,INDIA,SR,TN,2024,0.876344165,
RURAL,Q5,INDIA,WR,GA,2024,0.736386935,
URBAN,Q1,INDIA,SR,TN,2024,0.915155565,
URBAN,Q1,INDIA,WR,GA,2024,0.88348659,
URBAN,Q2,INDIA,SR,TN,2024,0.895298307,
URBAN,Q2,INDIA,WR,GA,2024,0.795380218,
URBAN,Q3,INDIA,SR,TN,2024,0.870054137,
URBAN,Q3,INDIA,WR,GA,2024,0.742100794,
URBAN,Q4,INDIA,SR,TN,2024,0.83385879,
URBAN,Q4,INDIA,WR,GA,2024,0.701014976,
URBAN,Q5,INDIA,SR,TN,2024,0.682380103,
URBAN,Q5,INDIA,WR,GA,2024,0.512775886,
RURAL,Q1,INDIA,SR,TN,2025,0.878692807,
RURAL,Q1,INDIA,WR,GA,2025,0.927946022,
RURAL,Q2,INDIA,SR,TN,2025,0.90278382,
RURAL,Q2,INDIA,WR,GA,2025,0.908384034,
RURAL,Q3,INDIA,SR,TN,2025,0.910202418,
RURAL,Q3,INDIA,WR,GA,2025,0.886068621,
RURAL,Q4,INDIA,SR,TN,2025,0.907274991,
RURAL,Q4,INDIA,WR,GA,2025,0.85170208,
RURAL,Q5,INDIA,SR,TN,2025,0.870555619,
RURAL,Q5,INDIA,WR,GA,2025,0.729389816,
URBAN,Q1,INDIA,SR,TN,2025,0.914653815,
URBAN,Q1,INDIA,WR,GA,2025,0.880238935,
URBAN,Q2,INDIA,SR,TN,2025,0.891826772,
