ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q4,INDIA,ER,OD,2031,0.409642079
URBAN,Q5,INDIA,ER,OD,2031,0.574151022
RURAL,Q1,INDIA,ER,WB,2021,0.002784779
RURAL,Q2,INDIA,ER,WB,2021,0.004191824
RURAL,Q3,INDIA,ER,WB,2021,0.005535676
RURAL,Q4,INDIA,ER,WB,2021,0.007640333
RURAL,Q5,INDIA,ER,WB,2021,0.014997118
URBAN,Q1,INDIA,ER,WB,2021,0.012610221
URBAN,Q2,INDIA,ER,WB,2021,0.024625887
URBAN,Q3,INDIA,ER,WB,2021,0.040471157
URBAN,Q4,INDIA,ER,WB,2021,0.064277084
URBAN,Q5,INDIA,ER,WB,2021,0.172883769
RURAL,Q1,INDIA,ER,WB,2022,0.003112395
RURAL,Q2,INDIA,ER,WB,2022,0.004670525
RURAL,Q3,INDIA,ER,WB,2022,0.006125927
RURAL,Q4,INDIA,ER,WB,2022,0.008451799
RURAL,Q5,INDIA,ER,WB,2022,0.016568034
URBAN,Q1,INDIA,ER,WB,2022,0.0140502
URBAN,Q2,INDIA,ER,WB,2022,0.027491283
URBAN,Q3,INDIA,ER,WB,2022,0.04487871
URBAN,Q4,INDIA,ER,WB,2022,0.071033551
URBAN,Q5,INDIA,ER,WB,2022,0.190362296
RURAL,Q1,INDIA,ER,WB,2023,0.003398121
RURAL,Q2,INDIA,ER,WB,2023,0.005086812
RURAL,Q3,INDIA,ER,WB,2023,0.006636148
RURAL,Q4,INDIA,ER,WB,2023,0.009152792
RURAL,Q5,INDIA,ER,WB,2023,0.017922065
URBAN,Q1,INDIA,ER,WB,2023,0.015296003
URBAN,Q2,INDIA,ER,WB,2023,0.029969957
URBAN,Q3,INDIA,ER,WB,2023,0.048660568
URBAN,Q4,INDIA,ER,WB,2023,0.07679348
URBAN,Q5,INDIA,ER,WB,2023,0.204921903
RURAL,Q1,INDIA,ER,WB,2024,0.003641997
RURAL,Q2,INDIA,ER,WB,2024,0.005441359
RURAL,Q3,INDIA,ER,WB,2024,0.007068799
RURAL,Q4,INDIA,ER,WB,2024,0.009746908
RURAL,Q5,INDIA,ER,WB,2024,0.019067613
