ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
URBAN,Q1,INDIA,NR,RJ,2024,0.50407497,
URBAN,Q2,INDIA,SR,KA,2024,0.884375414,
URBAN,Q2,INDIA,NR,RJ,2024,0.364937732,
URBAN,Q3,INDIA,SR,KA,2024,0.864758151,
URBAN,Q3,INDIA,NR,RJ,2024,0.314232355,
URBAN,Q4,INDIA,SR,KA,2024,0.800940729,
URBAN,Q4,INDIA,NR,RJ,2024,0.218093748,
URBAN,Q5,INDIA,SR,KA,2024,0.448007448,
URBAN,Q5,INDIA,NR,RJ,2024,0.092036029,
RURAL,Q1,INDIA,SR,KA,2025,0.785345224,
RURAL,Q1,INDIA,NR,RJ,2025,0.667939711,
RURAL,Q2,INDIA,SR,KA,2025,0.823148504,
RURAL,Q2,INDIA,NR,RJ,2025,0.611391602,
RURAL,Q3,INDIA,SR,KA,2025,0.850057781,
RURAL,Q3,INDIA,NR,RJ,2025,0.575602674,
RURAL,Q4,INDIA,SR,KA,2025,0.868102777,
RURAL,Q4,INDIA,NR,RJ,2025,0.512604492,
RURAL,Q5,INDIA,SR,KA,2025,0.861407953,
RURAL,Q5,INDIA,NR,RJ,2025,0.38673657,
URBAN,Q1,INDIA,SR,KA,2025,0.87577408,
URBAN,Q1,INDIA,NR,RJ,2025,0.488387032,
URBAN,Q2,INDIA,SR,KA,2025,0.88401223,
URBAN,Q2,INDIA,NR,RJ,2025,0.347573138,
URBAN,Q3,INDIA,SR,KA,2025,0.857738868,
URBAN,Q3,INDIA,NR,RJ,2025,0.300762232,
URBAN,Q4,INDIA,SR,KA,2025,0.785234415,
URBAN,Q4,INDIA,NR,RJ,2025,0.207127132,
URBAN,Q5,INDIA,SR,KA,2025,0.409164348,
URBAN,Q5,INDIA,NR,RJ,2025,0.086049397,
RURAL,Q1,INDIA,SR,KA,2026,0.800698465,
RURAL,Q1,INDIA,NR,RJ,2026,0.664938868,
RURAL,Q2,INDIA,SR,KA,2026,0.834443797,
RURAL,Q2,INDIA,NR,RJ,2026,0.601031981,
RURAL,Q3,INDIA,SR,KA,2026,0.857830825,
RURAL,Q3,INDIA,NR,RJ,2026,0.564040476,
RURAL,Q4,INDIA,SR,KA,2026,0.872458477,
RURAL,Q4,INDIA,NR,RJ,2026,0.498422464,
RURAL,Q5,INDIA,SR,KA,2026,0.852744665,
RURAL,Q5,INDIA,NR,RJ,2026,0.37189542,
URBAN,Q1,INDIA,SR,KA,2026,0.879373887,
URBAN,Q1,INDIA,NR,RJ,2026,0.47265083,
URBAN,Q2,INDIA,SR,KA,2026,0.88281144,
URBAN,Q2,INDIA,NR,RJ,2026,0.330704386,
URBAN,Q3,INDIA,SR,KA,2026,0.849653452,
URBAN,Q3,INDIA,NR,RJ,2026,0.287744761,
URBAN,Q4,INDIA,SR,KA,2026,0.768249317,
URBAN,Q4,INDIA,NR,RJ,2026,0.196689476,
URBAN,Q5,INDIA,SR,KA,2026,0.371688507,
URBAN,Q5,INDIA,NR,RJ,2026,0.080487006,
RURAL,Q1,INDIA,SR,KA,2027,0.814493301,
RURAL,Q1,INDIA,NR,RJ,2027,0.661357031,
RURAL,Q2,INDIA,SR,KA,2027,0.844306966,
RURAL,Q2,INDIA,NR,RJ,2027,0.590172632,
RURAL,Q3,INDIA,SR,KA,2027,0.864245612,
RURAL,Q3,INDIA,NR,RJ,2027,0.552196978,
RURAL,Q4,INDIA,SR,KA,2027,0.875449814,
RURAL,Q4,INDIA,NR,RJ,2027,0.484185433,
RURAL,Q5,INDIA,SR,KA,2027,0.842237585,
RURAL,Q5,INDIA,NR,RJ,2027,0.357415324,
URBAN,Q1,INDIA,SR,KA,2027,0.881982508,
URBAN,Q1,INDIA,NR,RJ,2027,0.456987382,
URBAN,Q2,INDIA,SR,KA,2027,0.880788801,
URBAN,Q2,INDIA,NR,RJ,2027,0.314428137,
URBAN,Q3,INDIA,SR,KA,2027,0.840529787,
URBAN,Q3,INDIA,NR,RJ,2027,0.275231901,
URBAN,Q4,INDIA,SR,KA,2027,0.750083805,
URBAN,Q4,INDIA,NR,RJ,2027,0.186801076,
URBAN,Q5,INDIA,SR,KA,2027,0.336054086,
URBAN,Q5,INDIA,NR,RJ,2027,0.075337114,
RURAL,Q1,INDIA,SR,KA,2028,0.826901312,
RURAL,Q1,INDIA,NR,RJ,2028,0.65716254,
RURAL,Q2,INDIA,SR,KA,2028,0.852875185,
RURAL,Q2,INDIA,NR,RJ,2028,0.578705787,
RURAL,Q3,INDIA,SR,KA,2028,0.869398603,
RURAL,Q3,INDIA,NR,RJ,2028,0.539944835,
RURAL,Q4,INDIA,SR,KA,2028,0.877125571,
RURAL,Q4,INDIA,NR,RJ,2028,0.469737969,
RURAL,Q5,INDIA,SR,KA,2028,0.829753929,
RURAL,Q5,INDIA,NR,RJ,2028,0.343115268,
URBAN,Q1,INDIA,SR,KA,2028,0.883642684,
URBAN,Q1,INDIA,NR,RJ,2028,0.441224691,
URBAN,Q2,INDIA,SR,KA,2028,0.877922808,
URBAN,Q2,INDIA,NR,RJ,2028,0.298539855,
URBAN,Q3,INDIA,SR,KA,2028,0.830265563,
URBAN,Q3,INDIA,NR,RJ,2028,0.263046361,
URBAN,Q4,INDIA,SR,KA,2028,0.730595248,
URBAN,Q4,INDIA,NR,RJ,2028,0.177304225,
URBAN,Q5,INDIA,SR,KA,2028,0.302196385,
URBAN,Q5,INDIA,NR,RJ,2028,0.070499398,
RURAL,Q1,INDIA,SR,KA,2029,0.837928638,
RURAL,Q1,INDIA,NR,RJ,2029,0.652364854,
RURAL,Q2,INDIA,SR,KA,2029,0.860158287,
RURAL,Q2,INDIA,NR,RJ,2029,0.566673336,
RURAL,Q3,INDIA,SR,KA,2029,0.873293294,
RURAL,Q3,INDIA,NR,RJ,2029,0.527324415,
RURAL,Q4,INDIA,SR,KA,2029,0.877475631,
RURAL,Q4,INDIA,NR,RJ,2029,0.455130441,
RURAL,Q5,INDIA,SR,KA,2029,0.815249567,
RURAL,Q5,INDIA,NR,RJ,2029,0.329030081,
URBAN,Q1,INDIA,SR,KA,2029,0.884350207,
URBAN,Q1,INDIA,NR,RJ,2029,0.425418796,
URBAN,Q2,INDIA,SR,KA,2029,0.874198514,
URBAN,Q2,INDIA,NR,RJ,2029,0.283078296,
URBAN,Q3,INDIA,SR,KA,2029,0.818842392,
URBAN,Q3,INDIA,NR,RJ,2029,0.251201767,
URBAN,Q4,INDIA,SR,KA,2029,0.709831998,
URBAN,Q4,INDIA,NR,RJ,2029,0.168195809,
URBAN,Q5,INDIA,SR,KA,2029,0.270374428,
URBAN,Q5,INDIA,NR,RJ,2029,0.065957906,
RURAL,Q1,INDIA,SR,KA,2030,0.847584686,
RURAL,Q1,INDIA,NR,RJ,2030,0.646975107,
RURAL,Q2,INDIA,SR,KA,2030,0.866164755,
RURAL,Q2,INDIA,NR,RJ,2030,0.554119739,
RURAL,Q3,INDIA,SR,KA,2030,0.875929108,
RURAL,Q3,INDIA,NR,RJ,2030,0.514377278,
RURAL,Q4,INDIA,SR,KA,2030,0.876484247,
RURAL,Q4,INDIA,NR,RJ,2030,0.440412741,
RURAL,Q5,INDIA,SR,KA,2030,0.798692391,
RURAL,Q5,INDIA,NR,RJ,2030,0.315191595,
URBAN,Q1,INDIA,SR,KA,2030,0.8840975,
URBAN,Q1,INDIA,NR,RJ,2030,0.409624122,
URBAN,Q2,INDIA,SR,KA,2030,0.869599406,
URBAN,Q2,INDIA,NR,RJ,2030,0.268076493,
URBAN,Q3,INDIA,SR,KA,2030,0.806246454,
URBAN,Q3,INDIA,NR,RJ,2030,0.239709215,
URBAN,Q4,INDIA,SR,KA,2030,0.687860305,
URBAN,Q4,INDIA,NR,RJ,2030,0.159471185,
URBAN,Q5,INDIA,SR,KA,2030,0.240767459,
URBAN,Q5,INDIA,NR,RJ,2030,0.061697068,
RURAL,Q1,INDIA,SR,KA,2031,0.855880142,
RURAL,Q1,INDIA,NR,RJ,2031,0.641006133,
RURAL,Q2,INDIA,SR,KA,2031,0.870900479,
RURAL,Q2,INDIA,NR,RJ,2031,0.541091746,
RURAL,Q3,INDIA,SR,KA,2031,0.87730078,
RURAL,Q3,INDIA,NR,RJ,2031,0.501145896,
RURAL,Q4,INDIA,SR,KA,2031,0.874130138,
RURAL,Q4,INDIA,NR,RJ,2031,0.425633878,
RURAL,Q5,INDIA,SR,KA,2031,0.780067903,
RURAL,Q5,INDIA,NR,RJ,2031,0.301628537,
URBAN,Q1,INDIA,SR,KA,2031,0.882873612,
URBAN,Q1,INDIA,NR,RJ,2031,0.393893021,
URBAN,Q2,INDIA,SR,KA,2031,0.864107825,
URBAN,Q2,INDIA,NR,RJ,2031,0.253561824,
URBAN,Q3,INDIA,SR,KA,2031,0.792469937,
URBAN,Q3,INDIA,NR,RJ,2031,0.228577374,
URBAN,Q4,INDIA,SR,KA,2031,0.66476502,
URBAN,Q4,INDIA,NR,RJ,2031,0.151124368,
URBAN,Q5,INDIA,SR,KA,2031,0.213478116,
URBAN,Q5,INDIA,NR,RJ,2031,0.057701749,
RURAL,Q1,INDIA,SR,KL,2021,0.874217273,
RURAL,Q1,INDIA,NR,UP,2021,0.721048843,
RURAL,Q2,INDIA,SR,KL,2021,0.900931559,
RURAL,Q2,INDIA,NR,UP,2021,0.746101716,
RURAL,Q3,INDIA,SR,KL,2021,0.914341854,
RURAL,Q3,INDIA,NR,UP,2021,0.748866195,
RURAL,Q4,INDIA,SR,KL,2021,0.918544771,
RURAL,Q4,INDIA,NR,UP,2021,0.738193457,
RURAL,Q5,INDIA,SR,KL,2021,0.846865289,
RURAL,Q5,INDIA,NR,UP,2021,0.650153114,
URBAN,Q1,INDIA,SR,KL,2021,0.922897262,
URBAN,Q1,INDIA,NR,UP,2021,0.737970796,
URBAN,Q2,INDIA,SR,KL,2021,0.91815671,
URBAN,Q2,INDIA,NR,UP,2021,0.67287563,
URBAN,Q3,INDIA,SR,KL,2021,0.897564892,
URBAN,Q3,INDIA,NR,UP,2021,0.591596732,
URBAN,Q4,INDIA,SR,KL,2021,0.846395312,
URBAN,Q4,INDIA,NR,UP,2021,0.465013895,
URBAN,Q5,INDIA,SR,KL,2021,0.644523855,
URBAN,Q5,INDIA,NR,UP,2021,0.138510586,
RURAL,Q1,INDIA,SR,KL,2022,0.882968743,
RURAL,Q1,INDIA,NR,UP,2022,0.729940034,
RURAL,Q2,INDIA,SR,KL,2022,0.90545466,
RURAL,Q2,INDIA,NR,UP,2022,0.748507638,
RURAL,Q3,INDIA,SR,KL,2022,0.916325449,
RURAL,Q3,INDIA,NR,UP,2022,0.747055721,
RURAL,Q4,INDIA,SR,KL,2022,0.917672045,
RURAL,Q4,INDIA,NR,UP,2022,0.731565373,
RURAL,Q5,INDIA,SR,KL,2022,0.831722102,
RURAL,Q5,INDIA,NR,UP,2022,0.632467498,
URBAN,Q1,INDIA,SR,KL,2022,0.923427113,
URBAN,Q1,INDIA,NR,UP,2022,0.727633279,
URBAN,Q2,INDIA,SR,KL,2022,0.9150772,
URBAN,Q2,INDIA,NR,UP,2022,0.654857183,
URBAN,Q3,INDIA,SR,KL,2022,0.891075949,
URBAN,Q3,INDIA,NR,UP,2022,0.570023766,
URBAN,Q4,INDIA,SR,KL,2022,0.833311362,
URBAN,Q4,INDIA,NR,UP,2022,0.440949977,
URBAN,Q5,INDIA,SR,KL,2022,0.619241537,
URBAN,Q5,INDIA,NR,UP,2022,0.117821039,
RURAL,Q1,INDIA,SR,KL,2023,0.889324151,
RURAL,Q1,INDIA,NR,UP,2023,0.735975667,
RURAL,Q2,INDIA,SR,KL,2023,0.908626452,
RURAL,Q2,INDIA,NR,UP,2023,0.749216069,
RURAL,Q3,INDIA,SR,KL,2023,0.917506044,
RURAL,Q3,INDIA,NR,UP,2023,0.744450373,
RURAL,Q4,INDIA,SR,KL,2023,0.91649228,
RURAL,Q4,INDIA,NR,UP,2023,0.725033644,
RURAL,Q5,INDIA,SR,KL,2023,0.818192404,
RURAL,Q5,INDIA,NR,UP,2023,0.617211619,
URBAN,Q1,INDIA,SR,KL,2023,0.923237064,
URBAN,Q1,INDIA,NR,UP,2023,0.717896756,
URBAN,Q2,INDIA,SR,KL,2023,0.912034721,
URBAN,Q2,INDIA,NR,UP,2023,0.63915476,
URBAN,Q3,INDIA,SR,KL,2023,0.885217208,
URBAN,Q3,INDIA,NR,UP,2023,0.5519132,
URBAN,Q4,INDIA,SR,KL,2023,0.821820483,
URBAN,Q4,INDIA,NR,UP,2023,0.421426168,
URBAN,Q5,INDIA,SR,KL,2023,0.598216741,
URBAN,Q5,INDIA,NR,UP,2023,0.102939352,
RURAL,Q1,INDIA,SR,KL,2024,0.894023655,
RURAL,Q1,INDIA,NR,UP,2024,0.740096214,
RURAL,Q2,INDIA,SR,KL,2024,0.910887879,
RURAL,Q2,INDIA,NR,UP,2024,0.748952112,
RURAL,Q3,INDIA,SR,KL,2024,0.918185765,
RURAL,Q3,INDIA,NR,UP,2024,0.741559765,
RURAL,Q4,INDIA,SR,KL,2024,0.915213306,
RURAL,Q4,INDIA,NR,UP,2024,0.718933486,
RURAL,Q5,INDIA,SR,KL,2024,0.806320607,
RURAL,Q5,INDIA,NR,UP,2024,0.604189512,
URBAN,Q1,INDIA,SR,KL,2024,0.922665884,
URBAN,Q1,INDIA,NR,UP,2024,0.709056042,
URBAN,Q2,INDIA,SR,KL,2024,0.90918372,
URBAN,Q2,INDIA,NR,UP,2024,0.625651415,
URBAN,Q3,INDIA,SR,KL,2024,0.880035218,
URBAN,Q3,INDIA,NR,UP,2024,0.536774857,
URBAN,Q4,INDIA,SR,KL,2024,0.811862517,
URBAN,Q4,INDIA,NR,UP,2024,0.405543217,
URBAN,Q5,INDIA,SR,KL,2024,0.580790771,
URBAN,Q5,INDIA,NR,UP,2024,0.09197864,
RURAL,Q1,INDIA,SR,KL,2025,0.898207459,
RURAL,Q1,INDIA,NR,UP,2025,0.743399758,
RURAL,Q2,INDIA,SR,KL,2025,0.91282167,
RURAL,Q2,INDIA,NR,UP,2025,0.747952938,
RURAL,Q3,INDIA,SR,KL,2025,0.918605345,
RURAL,Q3,INDIA,NR,UP,2025,0.738070472,
RURAL,Q4,INDIA,SR,KL,2025,0.913682043,
RURAL,Q4,INDIA,NR,UP,2025,0.712314442,
RURAL,Q5,INDIA,SR,KL,2025,0.793979334,
RURAL,Q5,INDIA,NR,UP,2025,0.591016253,
URBAN,Q1,INDIA,SR,KL,2025,0.921740476,
URBAN,Q1,INDIA,NR,UP,2025,0.699663772,
URBAN,Q2,INDIA,SR,KL,2025,0.906064455,
URBAN,Q2,INDIA,NR,UP,2025,0.611912655,
URBAN,Q3,INDIA,SR,KL,2025,0.874603543,
URBAN,Q3,INDIA,NR,UP,2025,0.521732435,
URBAN,Q4,INDIA,SR,KL,2025,0.801605483,
URBAN,Q4,INDIA,NR,UP,2025,0.390129471,
URBAN,Q5,INDIA,SR,KL,2025,0.563542422,
URBAN,Q5,INDIA,NR,UP,2025,0.082277756,
RURAL,Q1,INDIA,SR,KL,2026,0.901943543,
RURAL,Q1,INDIA,NR,UP,2026,0.745944577,
RURAL,Q2,INDIA,SR,KL,2026,0.914462821,
RURAL,Q2,INDIA,NR,UP,2026,0.746243952,
RURAL,Q3,INDIA,SR,KL,2026,0.918781025,
RURAL,Q3,INDIA,NR,UP,2026,0.733985427,
RURAL,Q4,INDIA,SR,KL,2026,0.911894365,
RURAL,Q4,INDIA,NR,UP,2026,0.705157009,
RURAL,Q5,INDIA,SR,KL,2026,0.781089481,
RURAL,Q5,INDIA,NR,UP,2026,0.577626225,
URBAN,Q1,INDIA,SR,KL,2026,0.920465851,
URBAN,Q1,INDIA,NR,UP,2026,0.689687966,
URBAN,Q2,INDIA,SR,KL,2026,0.902657147,
URBAN,Q2,INDIA,NR,UP,2026,0.597876101,
URBAN,Q3,INDIA,SR,KL,2026,0.868882179,
URBAN,Q3,INDIA,NR,UP,2026,0.506700018,
URBAN,Q4,INDIA,SR,KL,2026,0.790977969,
URBAN,Q4,INDIA,NR,UP,2026,0.375072573,
URBAN,Q5,INDIA,SR,KL,2026,0.546361652,
URBAN,Q5,INDIA,NR,UP,2026,0.073622925,
RURAL,Q1,INDIA,SR,KL,2027,0.905242289,
RURAL,Q1,INDIA,NR,UP,2027,0.747744804,
RURAL,Q2,INDIA,SR,KL,2027,0.915818955,
RURAL,Q2,INDIA,NR,UP,2027,0.743859937,
RURAL,Q3,INDIA,SR,KL,2027,0.918721712,
RURAL,Q3,INDIA,NR,UP,2027,0.729348442,
RURAL,Q4,INDIA,SR,KL,2027,0.909864142,
RURAL,Q4,INDIA,NR,UP,2027,0.697521899,
RURAL,Q5,INDIA,SR,KL,2027,0.767729686,
RURAL,Q5,INDIA,NR,UP,2027,0.564115483,
URBAN,Q1,INDIA,SR,KL,2027,0.918856183,
URBAN,Q1,INDIA,NR,UP,2027,0.679211285,
URBAN,Q2,INDIA,SR,KL,2027,0.898980543,
URBAN,Q2,INDIA,NR,UP,2027,0.583647784,
URBAN,Q3,INDIA,SR,KL,2027,0.862899871,
URBAN,Q3,INDIA,NR,UP,2027,0.491776209,
URBAN,Q4,INDIA,SR,KL,2027,0.780039507,
URBAN,Q4,INDIA,NR,UP,2027,0.360449458,
URBAN,Q5,INDIA,SR,KL,2027,0.529356558,
URBAN,Q5,INDIA,NR,UP,2027,0.06593396,
RURAL,Q1,INDIA,SR,KL,2028,0.908169929,
RURAL,Q1,INDIA,NR,UP,2028,0.748839158,
RURAL,Q2,INDIA,SR,KL,2028,0.916919097,
RURAL,Q2,INDIA,NR,UP,2028,0.740782808,
RURAL,Q3,INDIA,SR,KL,2028,0.918431426,
RURAL,Q3,INDIA,NR,UP,2028,0.724109698,
RURAL,Q4,INDIA,SR,KL,2028,0.907562555,
RURAL,Q4,INDIA,NR,UP,2028,0.689321117,
RURAL,Q5,INDIA,SR,KL,2028,0.753720228,
RURAL,Q5,INDIA,NR,UP,2028,0.550324467,
URBAN,Q1,INDIA,SR,KL,2028,0.916889467,
URBAN,Q1,INDIA,NR,UP,2028,0.668115071,
URBAN,Q2,INDIA,SR,KL,2028,0.894978997,
URBAN,Q2,INDIA,NR,UP,2028,0.569064564,
URBAN,Q3,INDIA,SR,KL,2028,0.85656713,
URBAN,Q3,INDIA,NR,UP,2028,0.47677907,
URBAN,Q4,INDIA,SR,KL,2028,0.768636968,
URBAN,Q4,INDIA,NR,UP,2028,0.346064858,
URBAN,Q5,INDIA,SR,KL,2028,0.512309016,
URBAN,Q5,INDIA,NR,UP,2028,0.059008878,
RURAL,Q1,INDIA,SR,KL,2029,0.910732465,
RURAL,Q1,INDIA,NR,UP,2029,0.749224458,
RURAL,Q2,INDIA,SR,KL,2029,0.91776485,
RURAL,Q2,INDIA,NR,UP,2029,0.737015805,
RURAL,Q3,INDIA,SR,KL,2029,0.917909361,
RURAL,Q3,INDIA,NR,UP,2029,0.718276631,
RURAL,Q4,INDIA,SR,KL,2029,0.904985649,
RURAL,Q4,INDIA,NR,UP,2029,0.680570072,
RURAL,Q5,INDIA,SR,KL,2029,0.739075611,
RURAL,Q5,INDIA,NR,UP,2029,0.536290505,
URBAN,Q1,INDIA,SR,KL,2029,0.914559576,
URBAN,Q1,INDIA,NR,UP,2029,0.656426001,
URBAN,Q2,INDIA,SR,KL,2029,0.890646103,
URBAN,Q2,INDIA,NR,UP,2029,0.554169506,
URBAN,Q3,INDIA,SR,KL,2029,0.849879315,
URBAN,Q3,INDIA,NR,UP,2029,0.461747988,
URBAN,Q4,INDIA,SR,KL,2029,0.756777116,
URBAN,Q4,INDIA,NR,UP,2029,0.331945566,
URBAN,Q5,INDIA,SR,KL,2029,0.495260985,
URBAN,Q5,INDIA,NR,UP,2029,0.052781305,
RURAL,Q1,INDIA,SR,KL,2030,0.912935122,
RURAL,Q1,INDIA,NR,UP,2030,0.748898522,
RURAL,Q2,INDIA,SR,KL,2030,0.918357357,
RURAL,Q2,INDIA,NR,UP,2030,0.73256352,
RURAL,Q3,INDIA,SR,KL,2030,0.917154352,
RURAL,Q3,INDIA,NR,UP,2030,0.711858063,
RURAL,Q4,INDIA,SR,KL,2030,0.902129214,
RURAL,Q4,INDIA,NR,UP,2030,0.671285968,
RURAL,Q5,INDIA,SR,KL,2030,0.723815045,
RURAL,Q5,INDIA,NR,UP,2030,0.522051684,
URBAN,Q1,INDIA,SR,KL,2030,0.911859688,
URBAN,Q1,INDIA,NR,UP,2030,0.644173497,
URBAN,Q2,INDIA,SR,KL,2030,0.885975398,
URBAN,Q2,INDIA,NR,UP,2030,0.539007033,
URBAN,Q3,INDIA,SR,KL,2030,0.842832315,
URBAN,Q3,INDIA,NR,UP,2030,0.44672164,
URBAN,Q4,INDIA,SR,KL,2030,0.744469009,
URBAN,Q4,INDIA,NR,UP,2030,0.318115783,
URBAN,Q5,INDIA,SR,KL,2030,0.478254085,
URBAN,Q5,INDIA,NR,UP,2030,0.047188488,
RURAL,Q1,INDIA,SR,KL,2031,0.914782318,
RURAL,Q1,INDIA,NR,UP,2031,0.7478602,
RURAL,Q2,INDIA,SR,KL,2031,0.918697292,
RURAL,Q2,INDIA,NR,UP,2031,0.727432007,
RURAL,Q3,INDIA,SR,KL,2031,0.91616489,
RURAL,Q3,INDIA,NR,UP,2031,0.704864284,
RURAL,Q4,INDIA,SR,KL,2031,0.898988827,
RURAL,Q4,INDIA,NR,UP,2031,0.661487824,
RURAL,Q5,INDIA,SR,KL,2031,0.707962611,
RURAL,Q5,INDIA,NR,UP,2031,0.507646576,
URBAN,Q1,INDIA,SR,KL,2031,0.908782345,
URBAN,Q1,INDIA,NR,UP,2031,0.631389692,
URBAN,Q2,INDIA,SR,KL,2031,0.880960446,
URBAN,Q2,INDIA,NR,UP,2031,0.523622592,
URBAN,Q3,INDIA,SR,KL,2031,0.835422643,
URBAN,Q3,INDIA,NR,UP,2031,0.431737709,
URBAN,Q4,INDIA,SR,KL,2031,0.731724093,
URBAN,Q4,INDIA,NR,UP,2031,0.304597063,
URBAN,Q5,INDIA,SR,KL,2031,0.461329213,
URBAN,Q5,INDIA,NR,UP,2031,0.042171613,
RURAL,Q1,INDIA,SR,TN,2021,0.855559389,
RURAL,Q1,INDIA,WR,GA,2021,0.930488596,
RURAL,Q2,INDIA,SR,TN,2021,0.88898037,
RURAL,Q2,INDIA,WR,GA,2021,0.917266967,
RURAL,Q3,INDIA,SR,TN,2021,0.904090905,
RURAL,Q3,INDIA,WR,GA,2021,0.89809568,
RURAL,Q4,INDIA,SR,TN,2021,0.910326501,
RURAL,Q4,INDIA,WR,GA,2021,0.86792304,
RURAL,Q5,INDIA,SR,TN,2021,0.892700193,
RURAL,Q5,INDIA,WR,GA,2021,0.761733484,
URBAN,Q1,INDIA,SR,TN,2021,0.915334245,
URBAN,Q1,INDIA,WR,GA,2021,0.893965422,
URBAN,Q2,INDIA,SR,TN,2021,0.904906543,
URBAN,Q2,INDIA,WR,GA,2021,0.819454268,
URBAN,Q3,INDIA,SR,TN,2021,0.88485275,
URBAN,Q3,INDIA,WR,GA,2021,0.770485496,
URBAN,Q4,INDIA,SR,TN,2021,0.851776918,
URBAN,Q4,INDIA,WR,GA,2021,0.725716503,
URBAN,Q5,INDIA,SR,TN,2021,0.712849676,
URBAN,Q5,INDIA,WR,GA,2021,0.534565585,
RURAL,Q1,INDIA,SR,TN,2022,0.865027593,
RURAL,Q1,INDIA,WR,GA,2022,0.929594332,
RURAL,Q2,INDIA,SR,TN,2022,0.894794322,
RURAL,Q2,INDIA,WR,GA,2022,0.913835821,
RURAL,Q3,INDIA,SR,TN,2022,0.907033092,
RURAL,Q3,INDIA,WR,GA,2022,0.893823084,
RURAL,Q4,INDIA,SR,TN,2022,0.910303437,
RURAL,Q4,INDIA,WR,GA,2022,0.862077563,
RURAL,Q5,INDIA,SR,TN,2022,0.886415531,
RURAL,Q5,INDIA,WR,GA,2022,0.749931156,
URBAN,Q1,INDIA,SR,TN,2022,0.915534087,
URBAN,Q1,INDIA,WR,GA,2022,0.888229623,
URBAN,Q2,INDIA,SR,TN,2022,0.900802261,
URBAN,Q2,INDIA,WR,GA,2022,0.806899937,
URBAN,Q3,INDIA,SR,TN,2022,0.878912905,
URBAN,Q3,INDIA,WR,GA,2022,0.757324216,
URBAN,Q4,INDIA,SR,TN,2022,0.844407181,
URBAN,Q4,INDIA,WR,GA,2022,0.714146161,
URBAN,Q5,INDIA,SR,TN,2022,0.700029672,
URBAN,Q5,INDIA,WR,GA,2022,0.524202823,
RURAL,Q1,INDIA,SR,TN,2023,0.872126466,
RURAL,Q1,INDIA,WR,GA,2023,0.928681109,
RURAL,Q2,INDIA,SR,TN,2023,0.898890666,
RURAL,Q2,INDIA,WR,GA,2023,0.910940048,
RURAL,Q3,INDIA,SR,TN,2023,0.908777419,
RURAL,Q3,INDIA,WR,GA,2023,0.890367944,
RURAL,Q4,INDIA,SR,TN,2023,0.909551291,
RURAL,Q4,INDIA,WR,GA,2023,0.857420045,
RURAL,Q5,INDIA,SR,TN,2023,0.880447122,
RURAL,Q5,INDIA,WR,GA,2023,0.740649569,
URBAN,Q1,INDIA,SR,TN,2023,0.915287389,
URBAN,Q1,INDIA,WR,GA,2023,0.883558024,
URBAN,Q2,INDIA,SR,TN,2023,0.896879459,
URBAN,Q2,INDIA,WR,GA,2023,0.796797395,
URBAN,Q3,INDIA,SR,TN,2023,0.873579751,
URBAN,Q3,INDIA,WR,GA,2023,0.746910847,
URBAN,Q4,INDIA,SR,TN,2023,0.837998277,
URBAN,Q4,INDIA,WR,GA,2023,0.705127247,
URBAN,Q5,INDIA,SR,TN,2023,0.689212699,
URBAN,Q5,INDIA,WR,GA,2023,0.516309887,
RURAL,Q1,INDIA,SR,TN,2024,0.877550705,
RURAL,Q1,INDIA,WR,GA,2024,0.927858211,
RURAL,Q2,INDIA,SR,TN,2024,0.901821934,
RURAL,Q2,INDIA,WR,GA,2024,0.908593202,
RURAL,Q3,INDIA,SR,TN,2024,0.909757468,
RURAL,Q3,INDIA,WR,GA,2024,0.887648877,
RURAL,Q4,INDIA,SR,TN,2024,0.908411154,
RURAL,Q4,INDIA,WR,GA,2024,0.853793655,
RURAL,Q5,INDIA,SR,TN,2024,0.874924528,
RURAL,Q5,INDIA,WR,GA,2024,0.73349485,
URBAN,Q1,INDIA,SR,TN,2024,0.91479644,
URBAN,Q1,INDIA,WR,GA,2024,0.879862165,
URBAN,Q2,INDIA,SR,TN,2024,0.893236187,
URBAN,Q2,INDIA,WR,GA,2024,0.788876927,
URBAN,Q3,INDIA,SR,TN,2024,0.868838459,
URBAN,Q3,INDIA,WR,GA,2024,0.738848411,
URBAN,Q4,INDIA,SR,TN,2024,0.832437516,
URBAN,Q4,INDIA,WR,GA,2024,0.698220443,
URBAN,Q5,INDIA,SR,TN,2024,0.680054432,
URBAN,Q5,INDIA,WR,GA,2024,0.51036864,
RURAL,Q1,INDIA,SR,TN,2025,0.882448521,
RURAL,Q1,INDIA,WR,GA,2025,0.926950709,
RURAL,Q2,INDIA,SR,TN,2025,0.904277322,
RURAL,Q2,INDIA,WR,GA,2025,0.90618636,
RURAL,Q3,INDIA,SR,TN,2025,0.910300688,
RURAL,Q3,INDIA,WR,GA,2025,0.884921824,
RURAL,Q4,INDIA,SR,TN,2025,0.906832119,
RURAL,Q4,INDIA,WR,GA,2025,0.850187436,
RURAL,Q5,INDIA,SR,TN,2025,0.869007363,
RURAL,Q5,INDIA,WR,GA,2025,0.726443442,
URBAN,Q1,INDIA,SR,TN,2025,0.914060552,
URBAN,Q1,INDIA,WR,GA,2025,0.876141529,
URBAN,Q2,INDIA,SR,TN,2025,0.889320695,
